,국가,대학교명,내용,번역,영한_재번역,추출요약,분류,5분류
1233,호주,Victoria University,"The Green-Living Lab is also used
for community education, for school
and other groups, on the value of
green infrastructure, water run off for
tank water and native flora to support
biodiversity of the region.","그린 리빙 랩도 사용된다.
지역사회 교육, 학교를 위해
그리고 다른 그룹들 , 가치들 ,
친환경 인프라, 용수 공급
물탱크와 토종식물들을 떠받치다.
그 지역의 생물 다양성","녹색 생활 실험실은 또한 지역 사회 교육, 학교 및 기타 그룹, 녹색 인프라의 가치, 탱크 물 및 고유 식물의 물이 해당 지역의 생물 다양성을 지원하는 데 사용됩니다.","녹색 생활 실험실은 또한 지역 사회 교육, 학교 및 기타 그룹, 녹색 인프라의 가치, 탱크 물 및 고유 식물의 물이 해당 지역의 생물 다양성을 지원하는 데 사용됩니다.",15,2
1865,캐나다,Brock University,"Initiatives at Brock University
WATER REFILL STATIONS  
Brock has 44 water refill stations across  campus that can be used to reduce the need for single use plastic bottles. There are many negative effects from the use of single use plastics, and any effort made by using these water refill stations is greatly appreciated.","Brock University의 이니셔티브
급수 스테이션  
브록은 1회용 플라스틱 병의 필요성을 줄이는 데 사용할 수 있는 44개의 물 리필 스테이션이 캠퍼스 전역에 있습니다. 일회용 플라스틱 사용으로 인한 많은 부정적인 영향이 있으며, 이러한 물 리필 스테이션을 사용하는 모든 노력은 매우 감사합니다.","Brock University Water Refill Station의 이니셔티브 Brock에는 단일 사용 플라스틱 병의 필요성을 줄이는 데 사용할 수있는 캠퍼스 전역에 44 개의 물 리필 스테이션이 있습니다.단일 사용 플라스틱의 사용으로 인한 많은 부정적인 영향이 있으며, 이러한 물 리필 스테이션을 사용한 노력은 대단히 감사합니다."," 사용 플라스틱의 사용으로 인한 많은 부정적인 영향이 있으며, 이러한 물 리필 스테이션을 사용한 노력은 대단히 감사합니다.",6,2
1469,홍콩,University of Hong Kong,"Ongoing efforts are also in place to ensure the availability of quality drinking water on campus. Over 90 water dispensers are located across different campuses to ensure that every staff, student and visitor have convenient and free access to filtered water. The university has also partnered with a local NGO, Water For Free, to locate on-campus water stations through their app, thereby connecting the public to safe drinking water and reducing bottled water consumption.","또한 캠퍼스에 양질의 식수를 공급하기 위한 지속적인 노력이 이루어지고 있습니다. 90개 이상의 물 분배기가 여러 캠퍼스에 배치되어 모든 직원, 학생 및 방문객이 여과된 물에 편리하고 자유롭게 접근할 수 있도록 합니다. 그 대학은 또한 지역 NGO인 Water For Free와 제휴하여 그들의 앱을 통해 캠퍼스 내 물 정거장을 위치시킴으로써 대중을 안전한 식수와 연결하고 생수 소비를 줄였습니다.","캠퍼스에서 양질의 식수를 가용 할 수 있도록 지속적인 노력이 이루어지고 있습니다.90 개가 넘는 물 디스펜서가 다른 캠퍼스에 위치하여 모든 직원, 학생 및 방문객이 필터링 된 물에 편리하고 무료로 접근 할 수 있도록합니다.이 대학은 또한 현지 NGO 인 Water와 파트너 관계를 맺고 앱을 통해 캠퍼스 내 워터 스테이션을 찾아 대중을 안전한 식수에 연결하고 생수 소비를 줄였습니다."," 개가 넘는 물 디스펜서가 다른 캠퍼스에 위치하여 모든 직원, 학생 및 방문객이 필터링 된 물에 편리하고 무료로 접근 할 수 있도록합니다",6,2
1017,오스트레일리아,University of Sydney,"A student voice
“Our theme is climate change resilience, so we get to work on a project to develop a sustainable business.
The product we’re producing is called Smart Soil. The idea is to improve the fertility and the quality of the
soil and that in turn will make food production easier. It also makes water use more efficient and will
reduce the amount of nutrients added to the soil and that’s a really good option for mitigating climate
change because carbon dioxide will be captured and stored in the soil rather than in the atmosphere,
acting as greenhouse gas.” Savannah McGuirk, PhD candidate (Soil sciences and remote sensing)","학생 목소리
""우리의 주제는 기후 변화 복원력입니다. 그래서 우리는 지속 가능한 사업을 개발하기 위한 프로젝트를 진행하게 됩니다.
우리가 생산하는 제품은 스마트 소일이라고 합니다. 그 아이디어는 비옥함과 영양소의 질을 향상시키는 것이다.
토양과 그것은 차례로 음식 생산을 더 쉽게 만들 것이다. 그것은 또한 물을 더 효율적으로 사용할 수 있게 하고 그럴 것이다.
토양에 첨가되는 영양소의 양을 줄이고 그것은 기후를 완화하는 데 정말 좋은 선택이다.
이산화탄소가 대기보다 토양에 흡수되고 저장될 것이기 때문에 변화한다.
""온실가스 역할을 합니다."" Savannah McGuirk, PhD 후보(토양 과학 및 원격 감지)","학생의 목소리는“우리의 주제는 기후 변화 탄력성이므로 지속 가능한 비즈니스를 개발하기위한 프로젝트를 진행합니다.우리가 생산하는 제품을 스마트 토양이라고합니다.아이디어는 생식력과 토양의 품질을 향상시키는 것입니다. 그리고 차례로 식량 생산이 더 쉬워 질 것입니다.또한 물이 더 효율적으로 사용되며 토양에 첨가 된 영양소의 양을 줄이며 이산화탄소가 대기가 아닌 토양에 사로 잡히고 저장되어 온실 가스 역할을하기 때문에 기후 변화를 완화하기위한 정말 좋은 옵션입니다.'Savannah McGuirk, 박사 후보 (토양 과학 및 원격 감지)", 물이 더 효율적으로 사용되며 토양에 첨가 된 영양소의 양을 줄이며 이산화탄소가 대기가 아닌 토양에 사로 잡히고 저장되어 온실 가스 역할을하기 때문에 기후 변화를 완화하기위한 정말 좋은 옵션입니다,13,2
1260,미국,The University of Texas at Dallas,"Clean Water and Sanitation Locally
Fortunately, drinking water in Dallas goes through extensive sanitation and management procedures, making it safe for consumption. However, recent events have proven that access to clean water can quickly be disrupted. During the 2021 winter storm, many households were put under boil orders and some lost access to running water entirely.

The DFW area is also prone to drought, so sustainable water management practices are essential for the maintenance of lifestyles in North Texas. Researchers from the University of Texas at Arlington estimate that between 2041 and 2050, DFW will see extreme temperatures rise above 120, as well as longer droughts and more extreme rainstorms. Ensuring that water is used sustainability on campus at UT Dallas contributes to more sustainable practices and climate readiness in the future.","지역 내 깨끗한 물 및 위생
다행히 댈러스의 식수는 광범위한 위생 및 관리 절차를 거치기 때문에 안심하고 마실 수 있다. 하지만, 최근의 사건들은 깨끗한 물에 대한 접근이 빠르게 중단될 수 있다는 것을 증명했습니다. 2021년 겨울 폭풍 동안, 많은 가정들이 끓는 명령을 받았고 일부는 흐르는 물에 완전히 접근할 수 없게 되었다.

DFW 지역은 또한 가뭄이 발생하기 쉬우므로 지속 가능한 물 관리 관행이 노스 텍사스의 생활 방식을 유지하기 위해 필수적이다. 알링턴에 있는 텍사스 대학의 연구원들은 2041년과 2050년 사이에 DFW가 더 긴 가뭄과 더 많은 극심한 폭풍우뿐만 아니라 120 이상의 극단적인 기온을 보일 것이라고 추정한다. UT 댈러스의 캠퍼스에서 물이 지속가능하게 사용되도록 보장하는 것은 미래에 더 지속가능한 관행과 기후 준비에 기여한다.",깨끗한 물과 위생 지역적으로 다행스럽게도 달라스의 식수는 광범위한 위생 및 관리 절차를 거쳐 소비에 안전합니다.그러나 최근의 사건은 깨끗한 물에 대한 접근이 빠르게 중단 될 수 있음을 입증했습니다.2021 년 겨울 폭풍 동안 많은 가정이 끓는 명령을 받았으며 일부는 달리는 물에 대한 접근성을 잃어 버렸습니다.DFW 지역은 또한 가뭄이 발생하기 쉽기 때문에 노스 텍사스의 생활 양식 유지에 지속 가능한 물 관리 관행이 필수적입니다.알링턴에있는 텍사스 대학교 (University of Texas)의 연구원들은 2041 년에서 2050 년 사이에 DFW가 120 개 이상의 극심한 온도와 더 긴 가뭄과 극도의 비바람을 볼 수 있다고 추정합니다.UT Dallas의 캠퍼스에서 물을 사용하도록 보장하는 것은 향후 지속 가능한 관행과 기후 준비에 기여합니다., 지역은 또한 가뭄이 발생하기 쉽기 때문에 노스 텍사스의 생활 양식 유지에 지속 가능한 물 관리 관행이 필수적입니다,6,2
554,뉴질랜드,Auckland universitiy,"WATER ACCOUNTING SYSTEMWater is imperative for the sustainability of life, the environment and theeconomy, and therefore it is critical that decisions on water accounting arebased on reliable and objective information. The Dean of the University’sFaculty of Business and Economics, Professor Jayne Godfrey, developedwith colleagues a general-purpose water accounting system, which hasbeen adopted in Australia. This system could help inform decision-makingto improve the quality of New Zealand’s waterways.","수도회계시스템

물은 생명, 환경, 경제의 지속가능성을 위해 필수적이며, 따라서 물 회계에 대한 결정은 신뢰할 수 있고 객관적인 정보에 기초하는 것이 중요하다. 이 대학의 경영경제학부 학장인 제인 고드프리 교수는 호주에서 채택된 범용 물 회계 시스템을 동료들과 함께 개발했다. 이 시스템은 뉴질랜드의 수로의 질을 향상시키기 위한 의사 결정에 정보를 제공하는 데 도움이 될 수 있다.","물 회계 시스템 수물은 생명, 환경 및 경제의 지속 가능성에 필수적이므로 물 회계에 대한 결정은 신뢰할 수 있고 객관적인 정보에 기반을 두는 것이 중요합니다.Jayne Godfrey 교수 인 Jayne Godfrey 교수는 대학의 비즈니스 및 경제 학장 학장은 동료들과 함께 호주에서 채택한 일반 목적 회계 시스템을 개발했습니다.이 시스템은 의사 결정에 뉴질랜드 수로의 품질을 향상시킬 수 있도록 정보를 제공 할 수 있습니다.","물 회계 시스템 수물은 생명, 환경 및 경제의 지속 가능성에 필수적이므로 물 회계에 대한 결정은 신뢰할 수 있고 객관적인 정보에 기반을 두는 것이 중요합니다",6,2
971,말레이시아,Sunway University,"
water conservation from the
perspective of social dilemma
theory and identified factors that
drive individual decision-making
and dilemma awareness. The
results of the study offer several
implications, firstly that social
dilemma theory is applicable for
water conservation in the study
area. Secondly, environmental
values are the primary driver for
individual dilemma awareness on
water conservation issues, not
water tariff. Thirdly, longer term
conservation measures through
identifying appropriate water tariffs
through pricing conservations is
necessary. Lastly, conservation
campaigns as alternative measures
could be more effective when
designed to include more emphasis
on environmental messages","로부터의 물 절약.
사회적 딜레마에 대한 관점
이론과 식별된 요인들
개인의 의사결정을 추진하다
딜레마에 대한 인식입니다. 그
그 연구의 결과는 몇 가지를 제공한다.
첫째, 사회적 의미.
딜레마 이론은 에 적용할 수 있다.
그 연구의 물 절약
두번째는 환경이다.
값은 에 대한 기본 요인입니다.
에 대한 개인의 딜레마에 대한 인식
물 보존 문제, 그렇지 않다.
수도세 셋째, 더 긴 기간
을 통한 보존책.
적절한 수도 요금 확인
가격 보존을 통해
필요한. 마지막으로 보존
대안으로서의 캠페인
는 경우에 더 효과적일 수 있다
보다 강조를 포함하도록 설계된
환경 보호 메시지에서.","사회 딜레마 이론의 관점에서 물의 보존과 개인의 의사 결정과 딜레마 인식을 주도하는 요인을 확인했습니다.이 연구 결과는 몇 가지 의미를 제시하며, 먼저 사회 딜레마 이론이 연구 영역의 물 절약에 적용 가능하다는 것입니다.둘째, 환경 가치는 물 관세가 아닌 물 보존 문제에 대한 개별 딜레마 인식의 주요 동인입니다.셋째, 가격 보존을 통해 적절한 물 관세를 식별함으로써 장기 보존 조치가 필요하다.마지막으로, 대체 조치로서의 보존 캠페인은 환경 메시지에 대한 강조를 포함하도록 설계 될 때 더 효과적 일 수 있습니다.", 환경 가치는 물 관세가 아닌 물 보존 문제에 대한 개별 딜레마 인식의 주요 동인입니다,6,2
212,캐나다,York University,"ECOLOGICAL FOOTPRINT COLLABORATION
The “ecological footprint” of human consumption
is 70 per cent more today than it was in 1970, with
a large attribution of the increase coming from
our carbon footprint, or emissions. Those were
the findings of an initiative at York University
measuring how consumption of renewable
resources has changed over the last 50 years.
Research out of York’s Ecological Footprint
Initiative in the Faculty of Environmental Studies
is informing governments about the way humans
use the Earth’s resources and the planet’s capacity
to provide them. This work is empowering the
Footprint Data Foundation to inform individuals,
communities and government leaders to better
manage limited resources. Learn more here.","""생태 발자국 협업
인간 소비의 ""생태적 발자국""
오늘날 1970년보다 70퍼센트 더 많다.
에서 오는 증가의 큰 원인.
우리의 탄소 발자국, 또는 배출. 저것들은
요크 대학에서의 이니셔티브의 결과
재생 가능한 소비량 측정
자원은 지난 50년 동안 변화해 왔습니다.
요크 생태발자국 연구
환경학부의 이니셔티브
인간들의 방식에 대해 정부에게 알리고 있다.
지구의 자원과 지구의 능력을 이용하다
제공할 수 있을 거야 이 일은 우리에게 힘을 실어주고 있다.
개인에게 정보를 제공하는 풋프린트 데이터 재단
더 나은 지역사회와 정부 지도자들
한정된 자원을 운용하다 자세한 내용은 여기를 참조하십시오.""","생태 발자국 협력 공동 작업 인간 소비의“생태 학적 발자국”은 1970 년보다 오늘날보다 70 % 더 많으며, 탄소 발자국 또는 배출량으로 인한 증가의 큰 귀속이 있습니다.요크 대학교 (York University)에서 재생 가능한 자원의 소비가 지난 50 년 동안 어떻게 변했는지를 측정하는 이니셔티브의 결과였습니다.환경 학부에서 요크의 생태 풋 프린트 이니셔티브에서 연구에 따르면 정부는 인간이 지구의 자원을 사용하는 방식과 지구의 제공 능력에 대해 알리고 있습니다.이 작업은 Footprint Data Foundation을 통해 개인, 지역 사회 및 정부 리더에게 제한된 자원을 더 잘 관리하도록 알리기 위해 힘을 실어주고 있습니다.여기에서 자세히 알아보십시오.", 학부에서 요크의 생태 풋 프린트 이니셔티브에서 연구에 따르면 정부는 인간이 지구의 자원을 사용하는 방식과 지구의 제공 능력에 대해 알리고 있습니다,12,2
1683,남아프리카 공화국,University of Cape Town,"‘The water hub’, another current FW project, is an urban living lab that uses nature-based processes to treat contaminated surface water and reuse it to safely irrigate vegetables, breed fish and use hydroponics to grow riverine vegetation for restoring degraded river systems. The researchers are finding ways to use polluted water – ordinarily treated as waste – to support urban food security and decrease the impact on health and the environment.",현재 진행 중인 또 다른 FW사업인 '더워터허브'는 자연기반 공정을 활용해 오염된 지표수를 처리하고 이를 재사용해 안전하게 채소를 관개하고 물고기를 사육하고 수경재배를 통해 하천 식생을 가꾸는 도시형 생활랩으로 퇴화된 하천 시스템 복원을 위한 것이다. 연구원들은 도시 식량 안보를 지원하고 건강과 환경에 미치는 영향을 줄이기 위해 오염된 물을 사용하는 방법을 찾고 있다.,현재 FW 프로젝트 인 '워터 허브'는 자연 기반 과정을 사용하여 오염 된 지표수를 치료하고 야채를 안전하게 관개하고 물고기를 번식시키고 수경법을 사용하여 황폐화 된 강 시스템을 복원하기 위해 강변 식생을 재배하는 도시 생활 실험실입니다.연구원들은 도시 식량 안보를 지원하고 건강과 환경에 미치는 영향을 줄이기 위해 오염 된 물 (보통 폐기물로 취급)을 사용하는 방법을 찾고 있습니다., 도시 식량 안보를 지원하고 건강과 환경에 미치는 영향을 줄이기 위해 오염 된 물 (보통 폐기물로 취급)을 사용하는 방법을 찾고 있습니다.,6,2
1550,영국,London School of Economics and Political Science,"LSE is supporting efforts to move to the circular economy. We apply the “Reduce, reuse, recycle, recover” hierarchy to avoid sending waste to landfill, decrease overall amount of waste and increase recycling rates.","LSE는 순환 경제로의 전환을 위한 노력을 지원하고 있습니다. 당사는 쓰레기 매립지로의 폐기물 전송을 방지하고 전체 폐기물의 양을 줄이고 재활용률을 높이기 위해 ""감소, 재사용, 재활용, 회수"" 계층을 적용합니다.","LSE는 순환 경제로 이동하려는 노력을 지원하고 있습니다.우리는“감소, 재사용, 재활용, 복구”계층을 적용하여 매립지로 폐기물을 보내지 않고 전반적인 폐기물의 양을 줄이며 재활용률을 증가시킵니다."," 재사용, 재활용, 복구”계층을 적용하여 매립지로 폐기물을 보내지 않고 전반적인 폐기물의 양을 줄이며 재활용률을 증가시킵니다.",12,2
1592,핀란드,University of Eastern Finland,"The Water Chemistry and Microbiology
research group develops new
solutions for improving chemical and
hygienic water quality and increasing
sustainable water use and recycling","""물 화학, 미생물학.
연구 팀 새로운 개발한다
화학적 향상을 위한 해결책과.
위생 물 품질과 늘고 있습니다.
지속 가능한 용수 사용, 그리고 recycling"".",물 화학 및 미생물학 연구 그룹은 화학 및 위생 수질을 개선하고 지속 가능한 물 사용 및 재활용 증가를위한 새로운 솔루션을 개발합니다.,물 화학 및 미생물학 연구 그룹은 화학 및 위생 수질을 개선하고 지속 가능한 물 사용 및 재활용 증가를위한 새로운 솔루션을 개발합니다.,6,2
113,오스트레일리아,Newcastle australia,"WATER RESEARCH ROADMAP
In consultation with industry and government stakeholders, the University has produced a Water Research Roadmap to ensure we are positioned to best assist the water sector. The Roadmap identifies the guiding principles and priority actions necessary to meet current and future water needs, sustain healthy communities, support regional economic prosperity, and protect and restore ecosystems and biodiversity values.
It sets up our research centres to explore and monitor event-based impacts on marine environments, disturbances on estuarine and coastal ecosystems, aquatic toxicology and more as priorities for the University.","""물 연구 로드맵
산업계 및 정부 이해관계자들과의 협의 하에, 대학은 우리가 물 분야를 가장 잘 지원할 수 있도록 하기 위해 물 연구 로드맵을 작성했습니다. 로드맵은 현재와 미래의 물 수요를 충족시키고, 건강한 지역사회를 유지하며, 지역 경제 번영을 지원하고, 생태계와 생물 다양성 가치를 보호 및 회복하기 위해 필요한 지침 원칙과 우선 순위를 파악한다. 그것은 해양 환경에 대한 사건 기반 영향, 하구와 해안 생태계에 대한 교란, 수생 독성학 등을 탐색하고 감시하기 위해 우리의 연구 센터를 설립한다.""","물 리서치 로드맵 산업 및 정부 이해 관계자와 협의 하여이 대학은 수자원 부문을 가장 잘 지원할 수 있도록 물 연구 로드맵을 만들었습니다.로드맵은 현재와 미래의 물 요구를 충족시키고, 건강한 지역 사회를 유지하며, 지역 경제 번영을 지원하며, 생태계와 생물 다양성 가치를 보호하고 복원하는 데 필요한 지침 원칙과 우선 순위 조치를 식별합니다.이는 해양 환경에 대한 이벤트 기반 영향, 하구 및 해안 생태계에 대한 교란, 수생 독성학 등 대학의 우선 순위를 탐색하고 모니터링하기위한 연구 센터를 설정합니다.",물 리서치 로드맵 산업 및 정부 이해 관계자와 협의 하여이 대학은 수자원 부문을 가장 잘 지원할 수 있도록 물 연구 로드맵을 만들었습니다,14,2
1920,홍콩,The Chinese University of Hong Kong,"CUHK cares about the harmony of people and nature, and hopes to minimize the negative impacts of humans on the environment.  CUHK encourages our staff and students to use natural resources frugally and minimize waste generation.  We have established policies on waste disposal and ethical sourcing, and taken action to reduce plastic use and food waste disposal.  Through education outreach activities, we seek to raise public awareness of the importance of sustainable consumption and production.","CUHK는 인간과 자연의 조화에 관심을 가지고 있으며, 인간이 환경에 미치는 부정적인 영향을 최소화하기를 희망한다.  CUHK는 직원과 학생들이 천연자원을 절약하고 폐기물 발생을 최소화하도록 장려합니다.  우리는 폐기물 처리와 윤리적 소싱에 대한 정책을 수립하고 플라스틱 사용과 음식물 쓰레기 처리를 줄이기 위한 조치를 취했습니다.  교육 홍보 활동을 통해 지속 가능한 소비와 생산의 중요성에 대한 대중의 인식을 제고하고자 합니다.","Cuhk는 사람과 자연의 조화에 관심이 있으며, 환경에 대한 인간의 부정적인 영향을 최소화하기를 희망합니다.CUHK는 직원과 학생들이 천연 자원을 검소하게 사용하고 폐기물 생성을 최소화하도록 권장합니다.우리는 폐기물 처리 및 윤리적 소싱에 관한 정책을 확립했으며 플라스틱 사용 및 음식물 폐기물 처리를 줄이기위한 조치를 취했습니다.우리는 교육 봉사 활동을 통해 지속 가능한 소비 및 생산의 중요성에 대한 대중의 인식을 높이고 자합니다.", 폐기물 처리 및 윤리적 소싱에 관한 정책을 확립했으며 플라스틱 사용 및 음식물 폐기물 처리를 줄이기위한 조치를 취했습니다,12,2
711,영국,Oxford University,"How does a building reduce its embodied carbon emissions? This is what the property team set out to achieve at 347 Kent Street in Sydney, Australia, as part of a net zero carbon project to reduce embodied carbon emission intensity by 50% by 2040. Embodied carbon considers the carbon footprint of materials throughout the supply chain. The project finds embodied carbon emission reductions by identifying carbon-friendly alternatives. The result – a 17% reduction in embodied carbon emissions (~2,040 tonnes of avoided CO2). Some of the key initiatives undertaken were the re-use of ceiling grids; the adoption of fly-ash replacement concrete mix; 100% secondhand formwork; recycled content re-bar; re-purposed steel temporary structures; and retaining a heritage façade.","빌딩은 어떻게 그것의 내재된 탄소 배출을 줄일 수 있는가? 이는 2040년까지 실체 탄소배출 강도를 50% 줄이기 위한 순 제로 탄소 프로젝트의 일환으로 부동산팀이 호주 시드니 켄트 스트리트 347번지에서 달성하기로 한 내용이다. 체화 탄소는 공급망 전체에 걸쳐 재료의 탄소 발자국을 고려합니다. 이 프로젝트는 탄소 친화적인 대안들을 찾아냄으로써 구체화된 탄소 배출 감소를 찾아낸다. 그 결과, 내장 탄소 배출량이 17% 감소했습니다(피연 CO2 약 2,040톤). 수행된 주요 이니셔티브 중 일부는 천장 그리드의 재사용, 플라이애쉬 대체 콘크리트 혼합물의 채택, 100% 중고 거푸집, 재활용된 내용물 리바, 재사용 강철 임시 구조물, 그리고 유산 면의 유지였다.","건물은 구체화 된 탄소 배출을 어떻게 줄입니까?이것은 2040 년까지 구체화 된 탄소 배출 강도를 50% 줄이기위한 순 제로 탄소 프로젝트의 일환으로 호주 시드니의 347 Kent Street에서 부동산 팀이 달성하기 시작했습니다. 구체화 된 탄소체인.이 프로젝트는 탄소 친화적 인 대안을 식별하여 구현 된 탄소 방출 감소를 발견했습니다.결과 - 구현 된 탄소 배출량의 17% 감소 (~ 2,040 톤의 피하는 CO2).수행 된 주요 이니셔티브 중 일부는 천장 그리드의 재사용이었습니다.플라이 애쉬 교체 콘크리트 믹스의 채택;100% 중고 형태;재활용 콘텐츠 재판;재설치 스틸 임시 구조;그리고 유산 외관을 유지합니다.",건물은 구체화 된 탄소 배출을 어떻게 줄입니까,13,2
