,국가,대학교명,내용,번역,영한_재번역,추출요약,분류,5분류
289,바레인,Bahrain University,"RAISING LEGAL AWARENESS IN THE COMMUNITY
The University’s Legal and Human Rights Clinic serves the local government by organizing training programs
and workshops on numerous legal topics in coordination with many of the related bodies and entities of
the Kingdom. The Clinic also provides educational sessions to university affiliates and the general public on
human rights principles and contributes to raising legal awareness in the community through free lectures and
workshops.","커뮤니티의 법적 인식 제고
법률 및 인권 클리닉은 교육 프로그램을 조직하여 지방 정부에 봉사한다
그리고 많은 관련 기관 및 단체와 협력하여 수많은 법적 주제에 대한 워크숍.
왕국 클리닉은 또한 대학 계열사와 일반 대중들에게 교육 세션을 제공한다.
인권 원칙은 무료 강의와 사회에서의 법적 인식을 높이는 데 기여한다.
작업장",지역 사회에서 법적 인식을 높이는 대학의 법률 및 인권 클리닉은 왕국의 많은 관련 기관 및 단체와 협력하여 수많은 법적 주제에 대한 교육 프로그램과 워크샵을 조직함으로써 지방 정부에 봉사합니다.이 클리닉은 또한 인권 원칙에 관한 대학 계열사 및 일반 대중에게 교육 세션을 제공하고 무료 강의 및 워크샵을 통해 지역 사회의 법적 인식을 높이는 데 기여합니다., 클리닉은 또한 인권 원칙에 관한 대학 계열사 및 일반 대중에게 교육 세션을 제공하고 무료 강의 및 워크샵을 통해 지역 사회의 법적 인식을 높이는 데 기여합니다.,16,4
104,뉴질랜드,Auckland universitiy,"The Equal Justice Project /The Equal Justice Project is a student-led pro bono charity based inthe University of Auckland’s Faculty of Law. Its goal is to promote equaljustice and access to justice for the most vulnerable groups in society.It is comprised of four teams – Pro Bono, Community, Communications,and Access – that between them undertake legal research for lawyers, work at Community Law Centres and similar facilities, write articlesand parliamentary submissions, and hold public presentations anddiscussions about contentious topics in the law.","평등 정의 프로젝트

평등 정의 프로젝트는 오클랜드 대학교 법학부에 기반을 둔 학생 주도의 무료 자선 단체이다. 그것의 목표는 사회에서 가장 취약한 집단을 위해 평등한 정의와 정의에 대한 접근을 촉진하는 것이다.프로 보노, 커뮤니티, 커뮤니케이션, 액세스 등 4개의 팀으로 구성되어 있으며, 이들 팀은 변호사를 위한 법률 연구를 수행하고, 지역사회 법률 센터와 유사한 시설에서 일하고, 기사와 의회 제출물을 작성하고, 법의 논쟁적인 주제에 대한 공개 발표와 토론을 개최한다.","동등한 정의 프로젝트 /동등한 정의 프로젝트는 오클랜드 대학교 법학 학부에 본사를 둔 학생 주도 프로 보노 자선 단체입니다.그 목표는 가장 취약한 그룹에 대한 동등한 조정과 정의에 대한 접근을 장려하는 것입니다. 이들 사이에는 변호사, 지역 사회, 커뮤니케이션 및 접근성 등 4 개의 팀으로 구성되어 있으며, 이들 사이에는 변호사를위한 법률 연구, 지역 사회 법률 센터 및 유사한 시설, 유사한 시설, 유사한 시설,기사 및 의회 제출물을 작성하고 법의 논쟁적인 주제에 대한 공개 프레젠테이션 및 토론을 소지하십시오.","목표는 가장 취약한 그룹에 대한 동등한 조정과 정의에 대한 접근을 장려하는 것입니다. 이들 사이에는 변호사, 지역 사회, 커뮤니케이션 및 접근성 등 4 개의 팀으로 구성되어 있으며, 이들 사이에는 변호사를위한 법률 연구, 지역 사회 법률 센터 및 유사한 시설, 유사한 시설, 유사한 시설,기사 및 의회 제출물을 작성하고 법의 논쟁적인 주제에 대한 공개 프레젠테이션 및 토론을 소지하십시오.",16,4
108,뉴질랜드,Auckland universitiy,"THE EQUAL JUSTICE PROJECTThe Equal Justice Project is a student-led pro bono charity based inthe University of Auckland’s Faculty of Law. Its goal is to promote equaljustice and access to justice for the most vulnerable groups in society.It is comprised of four teams – Pro Bono, Community, Communications,and Access – that between them undertake legal research for lawyers,work at Community Law Centres and similar facilities, write articles andparliamentary submissions, and hold public presentations and discussionsabout contentious topics in the law.","평등 정의 프로젝트

평등 정의 프로젝트는 오클랜드 대학교 법학부에 기반을 둔 학생 주도의 무료 자선 단체이다. 그것의 목표는 사회에서 가장 취약한 집단을 위해 평등한 정의와 정의에 대한 접근을 촉진하는 것이다.프로 보노, 커뮤니티, 커뮤니케이션, 액세스 등 4개의 팀으로 구성되어 있으며, 이들 팀은 변호사를 위한 법률 연구를 수행하고, 지역사회 법률 센터와 유사한 시설에서 일하고, 기사와 의회 제출물을 작성하고, 법의 논쟁적인 주제에 대한 공개 발표와 토론을 개최한다.","평등 법무부 프로젝트 평등 법무부 프로젝트는 오클랜드 대학교 법학 학부에 본사를 둔 학생 주도 프로 보노 자선 단체입니다.그 목표는 가장 취약한 그룹에 대한 동등한 조정과 정의에 대한 접근을 장려하는 것입니다. 이들 사이에는 변호사, 지역 사회, 커뮤니케이션 및 접근성 등 4 개의 팀으로 구성되어 있으며, 이들 사이에는 변호사를위한 법률 연구, 지역 사회 법률 센터 및 유사한 시설, 유사한 시설, 유사한 시설,기사 및 봉사자 제출을 작성하고 법의 논쟁적인 주제에 대한 공개 프레젠테이션 및 토론을 개최합니다.","목표는 가장 취약한 그룹에 대한 동등한 조정과 정의에 대한 접근을 장려하는 것입니다. 이들 사이에는 변호사, 지역 사회, 커뮤니케이션 및 접근성 등 4 개의 팀으로 구성되어 있으며, 이들 사이에는 변호사를위한 법률 연구, 지역 사회 법률 센터 및 유사한 시설, 유사한 시설, 유사한 시설,기사 및 봉사자 제출을 작성하고 법의 논쟁적인 주제에 대한 공개 프레젠테이션 및 토론을 개최합니다.",16,4
288,바레인,Bahrain University,"SPREADING AWARENESS OF INTERNATIONAL HUMANITARIAN LAW
UOB continuously collaborates with national and international entities to provide general education and
upskill lawmakers. In November 2019, the University’s Legal and Human Rights Clinic in collaboration with
the National Commission for International Humanitarian Law in the Kingdom of Bahrain organized a seminar
on the essential role of raising awareness of international humanitarian law in the realization of its goals:
alleviating the scourge of wars and disputes and protecting civilians from their devastating impact. The seminar
also highlighted the importance of awareness to eliminate stark violations, such as the use of lethal weapons,
treating captives as guinea pigs, targeting drinking water tanks of civilians during wars, and falsely guaranteeing
security before killing.","국제인도법에 대한 인식 확산
UOB는 일반 교육을 제공하기 위해 지속적으로 국가 및 국제 단체와 협력합니다.
국회의원을 기량 향상시키다 2019년 11월, 대학 법률 및 인권 클리닉과 협력하여
바레인 왕국의 국제인도법 국가위원회는 세미나를 조직했다.
목표 달성에 있어 국제 인도주의 법에 대한 인식을 높이는 필수적인 역할에 대해:
전쟁과 분쟁의 재앙을 완화하고 파괴적인 영향으로부터 민간인을 보호한다. 세미나
또한 치명적인 무기 사용과 같은 극명한 위반을 제거하기 위한 인식의 중요성을 강조했습니다.
포로들을 기니피그로 취급하고, 전쟁 중 민간인의 식수 탱크를 목표로 하며, 거짓으로 보장한다.
살해 전 보안요원들","국제 인도주의 법에 대한 인식 확산 UOB는 국내 및 국제 단체와 지속적으로 협력하여 일반 교육 및 업 스킬 의원을 제공합니다.2019 년 11 월, 바레인 왕국의 국제 인도주의 법위원회와 협력하여 대학의 법률 및 인권 클리닉은 목표 실현에서 국제 인도주의 법에 대한 인식을 높이는 필수 역할에 관한 세미나를 조직했습니다.전쟁과 분쟁 및 민간인을 치명적인 영향으로부터 보호합니다.이 세미나는 또한 치명적인 무기 사용, 포로를 기니피그로 취급, 전쟁 중 민간인의 식수 탱크를 목표로하며 살해 전에 보안을 허위로 보장하는 등의 뚜렷한 위반을 제거하기위한 인식의 중요성을 강조했습니다.", 분쟁 및 민간인을 치명적인 영향으로부터 보호합니다,16,4
294,덴마크,Aalborg University,"OPEN DATA FOR SUSTAINABILITY
ASSESSMENT
Sustainability is increasingly becoming a key aspect of political
decision making, commercial positioning, and recently
also a key leverage in election campaigning in national and
supernational democratic processes. This is expected to
increase with the global socioeconomic impacts of climate
change. Transparent knowledge of “good sustainability performance”
is therefore becoming increasingly important for
good governance and democratic political processes. Open
access to transparent quality data on sustainability is therefore
one key parameter for a well-functioning democracy and
thus contributes to SDG 16","지속 가능성을 위한 개방형 데이터
평가
지속가능성은 점점 더 정치적인 핵심 측면이 되고 있다.
의사 결정, 상업적 포지셔닝 및 최근
또한 국가 및 선거 캠페인의 핵심 레버리지입니다.
초국가적 민주적 과정 이것은 기대됩니다.
기후의 세계적인 사회경제적 영향과 함께 증가하다
변화. ""좋은 지속가능성 성과""에 대한 투명한 지식
그러므로 점점 더 중요해지고 있다.
좋은 통치와 민주적인 정치 과정. 열다.
그러므로 지속가능성에 대한 투명한 품질 데이터에 대한 접근은
잘 작동하는 민주주의를 위한 한 가지 핵심 매개 변수와
따라서 SDG 16에 기여합니다.","지속 가능성 평가 지속 가능성을위한 공개 데이터는 점점 더 정치적 의사 결정, 상업적 포지셔닝의 핵심 측면이되고 있으며 최근에는 국가 및 초 국가 민주적 프로세스에서 선거 운동의 주요 레버리지가되고 있습니다.이것은 기후 변화의 세계적인 사회 경제적 영향으로 증가 할 것으로 예상된다.따라서“좋은 지속 가능성 성과”에 대한 투명한 지식은 훌륭한 거버넌스와 민주주의 정치 과정에 점점 더 중요 해지고 있습니다.지속 가능성에 대한 투명한 품질 데이터에 대한 공개 액세스는 잘 작동하는 민주주의를위한 주요 매개 변수 중 하나이므로 SDG 16에 기여합니다.", 지속 가능성 성과”에 대한 투명한 지식은 훌륭한 거버넌스와 민주주의 정치 과정에 점점 더 중요 해지고 있습니다,16,4
277,캐나다,Carleton University,Go to the Centre for Indigenous Initiatives website.,원주민 이니셔티브 센터 웹 사이트로 이동합니다.,원주민 이니셔티브 센터 웹 사이트로 이동하십시오.,원주민 이니셔티브 센터 웹 사이트로 이동하십시오.,16,4
101,뉴질랜드,Auckland universitiy,"Honouring the victims /The University prides itself in diversity and equity for all communitymembers and believes in the concept of He Karakia Whakawātea. Thisis both the acknowledgment of pain and loss, and the recognition thatas that pain lifts over time we look towards new hope-filled beginningsfor ourselves and others. A symbol of peace, unity and remembrancefor the 51 lives lost and the 40 injured in the Christchurch mosqueattacks on 15 March 2019 was installed on the University campus inMarch 2020. Three conch-shell calls and karanga (a Māori ritual chantof welcome) announced the beginning of the ceremony and unveilingof the sculpture, Ngā Roimata o Ranginui, created by Anton Fordeand Ngahina Hohaia. The event was attended by the Vice-Chancellor,the artists, staff, students and members of the Muslim community towhom the memorial was gifted.","희생자들을 기리는 것

대학은 모든 지역사회 구성원을 위한 다양성과 형평성에 자부심을 가지고 있으며 헤 카라키아 와카와테아의 개념을 믿는다. 이것은 고통과 상실에 대한 인식이며, 시간이 지남에 따라 고통이 높아짐에 따라 우리 자신과 타인을 위한 희망으로 가득 찬 새로운 시작을 바라보게 된다는 인식이다. 2019년 3월 15일 크라이스트처치 모스크 공격으로 51명이 사망하고 40명이 부상한 것에 대한 평화, 통합, 추모의 상징이 2020년 3월 유니버시티 캠퍼스에 설치되었다. 세 번의 소라껍질 소리와 카랑가(마오리족의 의식적인 환영 구호)는 안톤 포르데와 나히나 호하이아가 만든 조각상 '냐 로이마타오 랑기누이'의 개막식과 제막식을 알렸다. 이날 행사에는 부총리, 예술가, 스태프, 학생, 기념비가 선물받은 무슬림 커뮤니티 회원들이 참석했다.","피해자를 기리는 /대학은 모든 지역 사회를위한 다양성과 형평성을 자랑스럽게 생각하며 Karakia Whakawātea의 개념을 믿습니다.이것은 고통과 상실에 대한 인정과 시간이 지남에 따라 고통이 들어 올리는 인식이 우리 자신과 다른 사람들을 위해 새로운 희망으로 가득 찬 시작을 바라 봅니다.2019 년 3 월 15 일 크라이스트 처치 모기관에서 부상당한 51 명의 목숨을 잃은 평화, 연합 및 기념의 상징은 2020 년 3 월 15 일 대학 캠퍼스 Inmarch에 설치되었습니다. 3 개의 Conch-Shell Calls와 Karanga (Māori Ritual Chantof Welcome)가 시작을 발표했습니다.Anton Fordeand Ngahina Hohaia가 만든 Ngā Roimata O Ranginui 의식과 조각 의식에 대한 행사에서.이 행사에는 부총장, 예술가, 교직원, 학생 및 무슬림 공동체 Towhom The Memorial이 선물을 받았습니다.", 고통과 상실에 대한 인정과 시간이 지남에 따라 고통이 들어 올리는 인식이 우리 자신과 다른 사람들을 위해 새로운 희망으로 가득 찬 시작을 바라 봅니다,16,4
88,영국,Bournemouth University,Financial informationWe produce a detailed financial statementannually along with a one-pagebreakdown of our income and expenditureto ensure transparency and accountability,재무정보우리는 투명성과 책임성을 보장하기 위해 수입과 지출의 한 페이지 분류와 함께 매년 상세한 재무제표를 작성한다.,재무 정보 우리는 소득의 한 페이지 파괴와 함께 투명성과 책임을 보장합니다.,재무 정보 우리는 소득의 한 페이지 파괴와 함께 투명성과 책임을 보장합니다.,16,4
223,영국,University of Exeter,Below is an example demonstrating our response to Target 16.1: Significantly reduce all forms of violence and related death rates everywhere,아래는 목표 16.1에 대한 우리의 대응을 보여주는 예입니다: 모든 형태의 폭력과 관련된 사망률을 크게 감소시킵니다.,아래는 Target 16.1에 대한 우리의 대응을 보여주는 예입니다. 모든 유형의 폭력과 관련 사망률을 크게 감소시킵니다., 대한 우리의 대응을 보여주는 예입니다. 모든 유형의 폭력과 관련 사망률을 크게 감소시킵니다.,16,4
10,캐나다,Waterloo,"Kindred Credit Union Centre
for Peace Advancement
The Kindred Credit Union Centre for Peace Advancement is a dynamic space on the campus,
home to peace-oriented researchers, innovators, and established organizations from the region’s vibrant peacebuilding field. The common goal of advancing peace collaboratively and creatively is the lifeblood of the centre’s unique working community. The centre stands as a bridge between campus and community, academics and practice, and faith and justice.","킨더드 크레디트 유니온 센터
평화선진을 위하여.
평화 발전을 위한 킨더드 크레딧 유니온 센터는 캠퍼스의 역동적인 공간으로, 지역의 활기찬 평화 구축 분야에서 온 평화 지향적인 연구자, 혁신가, 기성 단체들이 모여 있습니다. 협력적이고 창조적으로 평화를 추진하는 공통의 목표는 그 센터의 독특한 노동 공동체의 생명선이다. 이 센터는 캠퍼스와 지역 사회, 학문과 실천, 신앙과 정의 사이의 가교 역할을 한다.""","Kindred Credit Union Center for Peace Advancement Kindred Credit Union Center for Peace Advancement는 캠퍼스의 역동적 인 공간이며, 평화 지향 연구자, 혁신가 및이 지역의 활기찬 평화 구축 분야의 기존 조직의 본거지입니다.평화를 공동으로 그리고 창의적으로 발전시키는 공통의 목표는 센터의 독특한 작업 커뮤니티의 생명 혈액입니다.이 센터는 캠퍼스와 지역 사회, 학계와 실천, 신앙과 정의 사이의 다리로 서 있습니다."," 센터는 캠퍼스와 지역 사회, 학계와 실천, 신앙과 정의 사이의 다리로 서 있습니다.",16,4
225,영국,University of Exeter,"Abuse in jails and other places of detention can now be recorded with greater         accuracy than ever before. A new system for recording weapons and restraints is helping human rights monitors to  better independently document and track the use of torture in without the need to be reliant on information from authorities. Although many monitors have unrestricted access to places where persons may be deprived of their liberty, and many countries also have national bodies to prevent torture and ill treatment, there is a knowledge gap on how best to record the firearms, less lethal weapons and restraints often found in places of detention. Exeter research insights led by Dr Abi Dymond were translated into resources, codesigned with the Chair of the UN Subcommittee for the Prevention of Torture (SPT) to meet the needs of       torture prevention bodies and substantive input from Omega Research Foundation (an influential NGO in this area, who coguide authored the resources). The new Monitoring weapons and restraints in places of detention: a practical guide for detention monitors , was launched at the United Nations in Geneva, with a          presentation to the Plenary of the UN Sub(SPT) during its 35th meeting.","감옥과 다른 구금 장소에서의 학대는 이제 그 어느 때보다도 더 정확하게 기록될 수 있다. 무기와 구속을 기록하는 새로운 시스템은 인권 감시자들이 당국으로부터의 정보에 의존할 필요 없이 고문 사용을 더 독립적으로 기록하고 추적할 수 있도록 돕고 있다. 비록 많은 감시자들이 자유를 박탈당할 수 있는 장소에 제한 없이 접근할 수 있고, 많은 나라들 또한 고문과 학대를 막기 위한 국가 기관을 가지고 있지만, 그 총기, 덜 치명적인 무기, 그리고 구금 장소에서 흔히 발견되는 구속 장치를 기록하는 최선의 방법에 대한 지식 격차가 있다. 애비 다이먼드 박사가 이끄는 엑서터 연구 통찰력은 고문 방지 단체의 요구와 오메가 연구 재단(이 분야의 영향력 있는 NGO)의 실질적인 입력을 충족시키기 위해 UN 고문 방지 위원회(SPT) 의장과 코드화된 자료로 변환되었다. 새로운 감시 무기와 구금 장소에서의 구속 - 억류 감시자들을 위한 실용적인 지침 - 제35차 회의 동안 유엔 서브 총회(SPT)에 프레젠테이션과 함께 제네바에서 시작되었다.","교도소와 다른 구금 장소에서의 학대는 이제 그 어느 때보 다 더 정확성으로 기록 될 수 있습니다. 무기와 제약을 기록하기위한 새로운 시스템은 인권 모니터가 당국의 정보에 의존 할 필요없이 고문의 사용을 더 잘 문서화하고 추적 할 수 있도록 돕는 것입니다. 많은 모니터가 사람들이 자신의 자유를 박탈 당할 수있는 장소에 대한 무제한 접근성을 가지고 있지만, 많은 국가에서 고문과 치료를 막기 위해 국가 기관이 있지만 총기 기록, 치명적인 무기 및 구속력이 적은 방법에 대한 지식 격차가 있습니다. 구금 장소에서 발견됩니다. Abi Dymond 박사가 이끄는 Exeter Research Insights는 자원으로 번역되었으며, 고문 예방 기관의 요구와 Omega Research Foundation의 실질적인 정보 (이것의 영향력있는 NGO Coguide가 자원을 저술 한 지역). 구금 장소 : 구금 모니터를위한 실용 가이드의 새로운 모니터링 무기와 제약은 제네바 유엔에서 35 번째 회의에서 유엔 서브 (SPT)의 총회에 발표되었다.","교도소와 다른 구금 장소에서의 학대는 이제 그 어느 때보 다 더 정확성으로 기록 될 수 있습니다. 무기와 제약을 기록하기위한 새로운 시스템은 인권 모니터가 당국의 정보에 의존 할 필요없이 고문의 사용을 더 잘 문서화하고 추적 할 수 있도록 돕는 것입니다. 많은 모니터가 사람들이 자신의 자유를 박탈 당할 수있는 장소에 대한 무제한 접근성을 가지고 있지만, 많은 국가에서 고문과 치료를 막기 위해 국가 기관이 있지만 총기 기록, 치명적인 무기 및 구속력이 적은 방법에 대한 지식 격차가 있습니다. 구금 장소에서 발견됩니다. Abi Dymond 박사가 이끄는 Exeter Research Insights는 자원으로 번역되었으며, 고문 예방 기관의 요구와 Omega Research Foundation의 실질적인 정보 (이것의 영향력있는 NGO Coguide가 자원을 저술 한 지역). 구금 장소 : 구금 모니터를위한 실용 가이드의 새로운 모니터링 무기와 제약은 제네바 유엔에서 35 번째 회의에서 유엔 서브 (SPT)의 총회에 발표되었다.",16,4
136,태국,Chulalongkorn University,"In many areas of the world, peace seems elusive. In the
southernmost part of Thailand, armed conflicts have
been raging for decades. The Center for Peace and
Conflict Studies (CPCS) wishes to play a role in conflict
resolution by peaceful means.
 Established in 2005, the center’s objectives are: to
respond to the urgent need for policies on building
harmony in the case of the Deep South of Thailand; to
accumulate and develop a body of knowledge as well as
experience in conflict resolution by peaceful means from
the international domain and Thai society; to organize
training programs and develop activities promoting
national and international peaceful means; and to
develop curriculum and training projects on peace and
conflict resolution by peaceful means","세계의 많은 지역에서 평화는 찾아보기 힘든 것처럼 보입니다. 에서
태국 최남단의 무력충돌
수십 년 동안 분노했습니다. 평화센터와
분쟁 연구(CPCS)는 분쟁에서 역할을 하고자 합니다.
평화적 수단으로 해결.
 2005년에 설립된 센터의 목표는 다음과 같습니다.
건설에 대한 정책의 시급한 요구에 대응
태국 남부의 경우 조화; 에게
지식의 몸을 축적하고 개발할 뿐만 아니라
평화적 수단을 통한 갈등 해결 경험
국제 도메인 및 태국 사회; 조직하다
교육 프로그램 및 개발 활동 촉진
국내 및 국제 평화 수단; 그리고
평화와 평화에 관한 교육과정과 훈련 프로젝트를 개발한다.
평화적 수단으로 갈등 해결",세계의 많은 지역에서 평화는 애매 모호한 것 같습니다.태국의 가장 남쪽 지역에서 무력 충돌은 수십 년 동안 격렬 해졌습니다.CPC (Center for Peace and Conflict Studies)는 평화로운 수단으로 갈등 해결에서 역할을하기를 원합니다.2005 년에 설립 된이 센터의 목표는 다음과 같습니다. 태국의 깊은 남쪽의 경우 조화를 구축하는 정책에 대한 긴급한 요구에 부응하는 것;국제 영역과 태국 사회의 평화로운 수단으로 갈등 해결 경험뿐만 아니라 지식의 몸을 축적하고 발전시키는 것;훈련 프로그램을 조직하고 국가 및 국제 평화로운 수단을 장려하는 활동을 개발합니다.평화로운 수단으로 평화와 갈등 해결에 대한 커리큘럼 및 훈련 프로젝트를 개발합니다., 가장 남쪽 지역에서 무력 충돌은 수십 년 동안 격렬 해졌습니다,16,4
297,덴마크,Aalborg University,"Criminology (MSc, AAL): This Master’s programme focuses on
the study of criminality, breaches of norms, and social deviance,
as well as the consequences of these, and the societal
institutions to prevent and combat such criminality. It is also
the only Master’s programme in Criminology in Denmark.","범죄학(MSC, AAL): 이 석사 과정은 다음과 같다.
범죄, 규범 위반, 사회적 일탈에 대한 연구
이것들의 결과뿐만 아니라, 그리고 사회적.
그러한 범죄를 예방하고 퇴치하기 위한 기관들 그것 또한 그렇다
덴마크에서 유일하게 범죄학 석사 과정입니다.","범죄학 (MSC, AAL) :이 석사 프로그램은 범죄, 규범 위반, 사회적 이탈, 그리고 이러한 결과, 그리고 그러한 범죄를 예방하고 싸우는 사회 제도에 중점을 둡니다.또한 덴마크의 범죄학에서 유일한 석사 프로그램이기도합니다.", 덴마크의 범죄학에서 유일한 석사 프로그램이기도합니다.,16,4
169,영국,University of Essex,"We influence and set human rights agendas.
We make concrete differences around the
globe, and we are a powerful voice for change.
Through our research, impact and educational
activities, not only do we lead the way in
identifying and responding to human rights
challenges, it’s the way we apply this which
defines us.","우리는 인권 의제에 영향을 주고, 그것을 설정한다._x000D_
우리는 그 주위에 구체적인 차이를 만든다._x000D_
그리고 우리는 변화를 위한 강력한 목소리입니다._x000D_
연구, 영향 및 교육을 통해_x000D_
활동, 우리가 주도할 뿐만 아니라_x000D_
인권 파악 및 대응_x000D_
이것이 바로 우리가 이것을 적용하는 방법이다._x000D_
우리를 정의한다.","우리는 인권 의제에 영향을 미치고 설정합니다.우리는 전 세계에서 구체적인 차이를 만들고 변화를위한 강력한 목소리입니다.우리의 연구, 영향 및 교육 활동을 통해, 우리는 인권 도전을 식별하고 대응하는 방법을 이끌어 낼뿐만 아니라, 우리를 정의하는 방법입니다.",우리는 인권 의제에 영향을 미치고 설정합니다,16,4
48,캐나다,Concordia University,"GOOD GOVERNANCE IN BUSINESS
The Institute for Governance of Private and Public
Organizations (IGOPP) was created in 2005 by Concordia’s
John Molson School of Business, HEC Montréal, the Stephen
Jarislowsky Foundation and the Autorité des marchés financiers.
The mission of the institute is to:
• Strengthen fiduciary governance in the public and
private sectors
• Help organizations evolve from a fiduciary to a value-creating
mode of governance
• Contribute to debates around and solutions to governance
problems by taking positions on important issues and
by widely disseminating of information and knowledge
about governance
Professor Michel Magnan serves on the IGOPP Board
of Directors.","비즈니스에서의 우수한 거버넌스_x000D_
민간과 공공의 거버넌스 연구소_x000D_
IGOPP는 2005년 콩코디아에 의해 만들어졌다._x000D_
존 몰슨 경영대학원, HEC 몬트리올, 스티븐_x000D_
Jarislowsky Foundation과 Autorité des Marchés 금융가._x000D_
연구소의 임무는 다음과 같다._x000D_
• 공공의 수탁 거버넌스 강화 및_x000D_
민간 부문_x000D_
• 조직이 수탁자에서 가치 창출로 발전할 수 있도록 지원_x000D_
통치 방식_x000D_
• 거버넌스에 대한 논의와 해결책에 기여_x000D_
중요한 문제들에 대한 입장을 취함으로써 문제들 그리고_x000D_
정보와 지식을 널리 보급함으로써._x000D_
통치에 관하여_x000D_
Michel Magnan 교수는 IGOPP 이사회에서 일한다._x000D_
이사의""","사업에 대한 훌륭한 거버넌스 민간 및 공공 조직 연구소 (IGOPP)는 2005 년 Concordia의 John Molson School of Business, Hec Montréal, Stephen Jarislowsky Foundation 및 Autorité des Marchés 금융가에 의해 만들어졌습니다.이 연구소의 사명은 다음과 같습니다. • 공공 및 민간 부문의 수탁자 거버넌스 강화 • 조직이 수탁자에서 가치 창출 방식으로 진화하는 데 도움을줍니다. • 중요한 문제에 대한 입장을 취함으로써 토론과 거버넌스 문제에 대한 해결책에 기여합니다.거버넌스에 대한 정보와 지식을 광범위하게 전파함으로써 Michel Magnan 교수는 IGOPP 이사회에서 활동하고 있습니다.", 연구소의 사명은 다음과 같습니다. • 공공 및 민간 부문의 수탁자 거버넌스 강화 • 조직이 수탁자에서 가치 창출 방식으로 진화하는 데 도움을줍니다. • 중요한 문제에 대한 입장을 취함으로써 토론과 거버넌스 문제에 대한 해결책에 기여합니다,16,4
46,캐나다,Concordia University,"SOCIAL JUSTICE CENTRE
Led by Professor Pablo Gilabert, the Social Justice Centre
aims to synergize Concordia’s extensive expertise on social
justice to further stimulate research, create collaborations
between faculty members and connect them with scholars
from other institutions in Canada and abroad. The centre
provides support for events, offers fellowships for postdoctoral
researchers and graduate students and promotes dialogue and
collaboration between researchers with different backgrounds
and methodologies.","사회정의센터
파블로 길라버트 교수가 이끄는 사회정의센터
콩코디아의 광범위한 사회적 전문지식을 상승시키는 것을 목표로 한다.
연구를 더욱 자극하고, 협업을 창조하기 위한 정의
교직원들 사이에 그리고 그들을 학자들과 연결시켜라.
캐나다 및 해외의 다른 기관으로부터. 중앙
이벤트에 대한 지원 제공, 박사 후 과정 펠로우십 제공
연구원들과 대학원생들 그리고 대화를 촉진한다.
서로 다른 배경을 가진 연구자들 간의 협력
그리고 방법론""이라고 말했다.",Pablo Gilabert 교수가 이끄는 Social Justice Center는 Social Justice Center는 Concordia의 사회 정의에 대한 광범위한 전문 지식을 시너지하여 연구를 더욱 자극하고 교수진 사이의 협력을 창출하며 캐나다와 해외의 다른 기관의 학자들과 연결하는 것을 목표로합니다.이 센터는 이벤트 지원을 제공하고 박사후 연구원 및 대학원생을위한 친교를 제공하며 배경과 방법론이 다른 연구자 간의 대화와 협력을 촉진합니다., 센터는 이벤트 지원을 제공하고 박사후 연구원 및 대학원생을위한 친교를 제공하며 배경과 방법론이 다른 연구자 간의 대화와 협력을 촉진합니다.,16,4
262,핀란드,University of Eastern Finland,"The research project Working Life
and Memory Impairment - Mental
Wellbeing, Legal Security and Occupational
Capacity of People with Early
Onset Dementia studies the experiences,
life situations and realisation
of rights among working-age people
living with early onset dementia.","연구 프로젝트 Working Life
그리고 기억력 장애 - 정신적
웰빙, 법적 보안 및 직업
초기인구의 수용능력
발병 치매는 경험을 연구합니다.
생활 상황과 깨달음
노동 연령층 사람들 사이의 권리의.
조기 발병 치매와 함께 사는 것","연구 프로젝트 작업 생활 및 기억 장애 - 초기 발병 치매를 가진 사람들의 정신 건강, 법적 보안 및 직업 능력은 조기 발생하는 치매를 앓고있는 노동자들 사이의 경험, 삶의 상황 및 권리 실현을 연구합니다.","연구 프로젝트 작업 생활 및 기억 장애 - 초기 발병 치매를 가진 사람들의 정신 건강, 법적 보안 및 직업 능력은 조기 발생하는 치매를 앓고있는 노동자들 사이의 경험, 삶의 상황 및 권리 실현을 연구합니다.",16,4
