,제목,내용
674,"[식물생명과학과] 융합기술 창업지원 선정 정주용 학생팀, '못난이농산물' 단백질 분석·추출해 만든 화장품","식물생명과학과 식물분자면역학실험실(지도교수 김선태) 소속 정주용(13학번)·김도연(15학번) 학생과 석사과정 이기현·장정우(19학번) 학생이 5월 29일 경기도와 차세대융합기술원이 개최한 ‘2020년도 대학생 융합기술 창업지원’ 신규사업에 최종 선정됐다. 이 사업은 차세대융합기술연구원의 보유자원과 서울대 창업 인프라를 활용해 대학생들의 기술창업 저변을 확대하고자 시행되고 있다. 사업에 선정된 팀들에게는 연구개발, 지식재산권 출원·등록, 홍보 및 마케팅, 창업활동 지원 등 사업화 지원이 이뤄진다. 이번에 선정된 부산대 학생들은 실험실 내 연구 분야인 ‘프로테오믹스’(proteomics, 단백질체학)를 바탕으로 창업 활동을 준비해 왔다. 단백질 분석 및 추출기술을 활용해 파지농산물(못난이농산물, 재배과정에서 파손돼 상품가치가 떨어지는 농산물)을 원재료로 소비자 맞춤형 화장품인 ‘이상형 크림’을 제안해 경쟁력을 인정받았다. 팀 대표를 맡고 있는 정주용 학생은 “실험실 인프라를 바탕으로 짧은 시간 내 성과를 내서 기쁘고, 또 향후 연구활동을 통해 시장 내 우수한 아이템으로 자리 잡기를 기대한다”고 밝혔다. 정주용 학생은 농림축산식품부 주최 ‘미래 혁신식품 아이디어 공모전’, 부산 사회적경제 지원기금(BEF) 주최 ‘Social by social 사회적 기업 아이디어 공모전’ 등에서도 수상해 창업을 위한 원천기술 확보와 경쟁력 향상에 힘쓰며 연구활동을 이어가고 있다.* 사진: 왼쪽부터 차세대융합기술연구원 창업지원공간, 사업팀 대표 정주용 학생(2020.6.2."
675,AI·빅데이터 토크콘서트 개최 4차 산업혁명시대 취업전략 진로방향 모색,"「빅데이터 청년 캠퍼스 사업단」(단장 김재호·전자공학과 교수)이 AI/빅데이터 분야 취업을 희망하는 청년들을 위해 「4차 산업혁명시대, 사회변혁과 AI/빅데이터 토크콘서트」를 마련해 6월 5일 교내 본관 3층 대회의실에서 개최한다. AI·빅데이터 등 기술의 발전에 따라 우리 사회가 새로운 변화를 맞이하고 있는 가운데 미래 과학기술에 적응하고 대응하는 창의적인 인재 육성이 필요해지고 있다. 기업도 신기술 역량을 가진 인재를 요구하고 있어 특히 청년들에게 최신기술 변화에 대한 이해와 직업에 관한 인식변화가 요구되는 실정이다. 이에 부산대가 최신 과학기술 분야의 취업을 준비 중인 청년들을 위해 교육·금융·통신 등 현업에 종사하고 있는 AI/빅데이터 전문가를 초청해 관련 분야 취업전략과 진로방향을 모색하는 토크콘서트 행사를 마련했다. 이번 행사는 ‘사회변혁과 AI/빅데이터 인재’에 대한 테드(TED)식 강연 4개 세션(대학, 산업, 인재, 청년인재 모집 설명회)과 청중참여 토크쇼로 구성된다. 세션1. 대학송길태 부산대 AI대학원 센터장- AI/빅데이터 시대, 대학이 진화한다 세션2. 산업구태훈 국민은행 AI 혁신센터장- Data & AI 중심의 금융 비즈니스 혁신이대식 LG U+ 전문위원- 빅데이터 분석을 이용한 통신 비즈니스 변화 (토크: AI 빅데이터 산업과 기업의 대응) 세션 3. 인재김시환 NH농협캐피탈 디지털 혁신실장- AI/빅데이터 시대, 우리는 이런 인재를 원한다(토크: 빅데이터 청년인재, 미래를 설계하다) 세션4. 빅데이터 청년인재 모집 설명회 행사 문의는 사업단(051-510-3170)으로, 참가 신청은 온라인(https://forms.gle/bXSRubEcwJh3na4M8)으로 하면 된다."
676,"고교교육 기여대학 3년 연속 선정 대입전형 신뢰성 공정성 높이고, 공교육 내실화 기여","부산대가 대학의 대입전형 공정성 강화와 사회적 책무 제고를 위해 교육부가 추진하는 「고교교육 기여대학 지원사업」에 3년 연속 선정됐다. 「2020년 고교교육 기여대학 지원사업」은 대입전형에 대한 신뢰성을 높이기 위해 전형 과정의 공정성과 투명성을 제고하고, 합리적으로 대입전형을 운영해 교육과정에 충실한 고교교육 여건을 조성하고자 시행되는 사업으로, 사업기간은 2년(2020~2021년, 1+1년)이다. 부산대는 대입전형의 안정적 운영과 개선 노력, 전형 공정성 시스템 강화, 입학사정관 신분 안정화와 높은 전문성 등에서 우수한 평가를 받았다. 부산대는 그동안 공정한 대입전형 운영체계를 기반으로 엄정하게 전형을 시행해 왔다. 이번 사업 선정에 따라 향후 관련 규정 개정과 부정 방지 대책, 자율적 감사체계 구축, 입학전형공정관리위원회의 외부위원 참여 등 전형 공정성을 한층 강화해 나갈 계획이다. 또 사회적 취약계층 및 지역 고교 학생들에게 고등교육의 기회를 보다 확대·제공하기 위해 2022학년도에는 전체 모집인원(4,529명)의 20%(923명)를 사회통합전형인 사회적배려대상자전형과 지역인재전형으로(전형별 각 10%) 선발하는 한편, 다양한 방법으로 전형결과와 계획을 공개하고 안내함으로써 전형의 투명성을 높일 방침이다. 거점 국립대학으로서 사회적 책무를 다하기 위해 고교 진로교육의 활성화에도 힘쓰게 된다. 특히 학생들이 사교육의 도움 없이 스스로 대입전형을 준비하고 진로진학 설계를 할 수 있도록 교육기부 방식의 고교생 학업지원 프로그램 등 다양한 고교-대학연계 프로그램을 운영할 예정이다. 한편, 올해 고교교육 기여대학 지원사업은 전국 75개 대학이 선정돼 약 700억 원이 투입될 예정이다. 부산대는 올해 8.24억 원을 지원받는다."
677,"2020학년도 대학원학술상 시상 석·박사 대학원생 17명…우수 연구활동 장려, 학위논문 질 제고","「2020학년도 대학원학술상」 시상식이 5월 28일 오후 본관 3층 대회의실에서 개최했다. 부산대는 대학원 과정에서 수학하며 우수한 연구 활동을 펼쳐 온 일반대학원 학생들의 연구의욕을 고취시키고, 학위논문의 질을 높이고자 석·박사과정 재학생 및 수료자를 대상으로 학위과정별·계열별로 매년 수상자를 선정해 「대학원학술상」을 시상하고 있다. 1994년부터 시작해 올해 제27회를 맞았다. 이날 대학원학술상은 석·박사과정 6개 계열별로 엄정한 심사를 거쳐 박사과정 11명(대학원학술상, 외국인 1명 포함), 석사과정 6명(대학원 우수논문상)이 최종 수상했다."
678,바이오매스연료연구센터 설립·운영 부산대-남동발전 협약…「친환경 바이오매스(생물연료) 에너지 생산 산학협력 추진,"부산대는 한국남동발전(주)과 「바이오매스 연료 연소 기술협력」 운영을 위한 협약을 5월 26일 체결하고, 남동발전이 최근 화석연료에서 바이오매스(생물연료)로 에너지원을 전환한 영동에코발전본부를 안정화시켜 월드 베스트 운영기술을 확보하기 위한 제반 사업에 적극 협력키로 했다. 이번 협약은 남동발전이 강원도 강릉지역에 건설한 국내 최대 규모의 바이오매스 전소 발전소인 영동에코발전본부를 조기에 안정화시키고, 연구기반 조성, 현안 해결, 특성화 전문인력 양성 등을 통해 바이오매스 전소 발전소의 월드 베스트 운영기술을 확보하기 위해 추진됐다. 바이오매스 전소 발전기술은 탄소중립(carbon neutral) 연료인 바이오매스 연료를 이용해 발전하는 기술로서 안정적으로 신재생에너지 공급의무화제도를 만족시킬 수 있는 친환경 발전기술이다. 양 기관은 고체연료 연소 분야에 특화된 부산대의 기술 노하우와 국내외 인적·물적 자산을 기반으로 미래기술을 선도할 국내 최대 규모 바이오매스 전소 발전에 대한 산·학 공동협력을 통해 World Best 바이오매스 발전소 운영, Global Top 기술수준 확보, Top Class 인재양성 등 3대 전략목표를 달성할 계획이다. 이를 위해 부산대와 한국남동발전(주)는 「바이오매스연료연소센터」(PNU-KOEN Biomass Fuel Combustion Center, 센터장 전충환 기계공학부장)를 마련해 공동운영에 나서기로 했다. 이 센터는 공동 연구개발 및 기술 지원, 현안 문제 해결 프로세스 확립, 바이오매스 발전 최적 운영모델 구축, 특성화 교육프로그램 운영 등 국내 바이오매스 전소 발전기술의 세계화를 위한 컨트롤 타워로서의 역할을 담당하게 된다."
679,[화공·고분자공학과] 김일 교수팀 고효율·재활용可 벤젠 유도체 나노캡슐 촉매 개발,"화학공학·고분자공학과 김일 교수 연구팀이 값싼 벤젠으로부터 다공성 나노캡슐을 손쉽게 제조하는 기술을 새롭게 개발했다. 연구팀은 균일한 다공성을 가진 이 유기 나노소재를 황산으로 기능화함으로써 다양한 식물유와 폐식용유로부터 바이오디젤을 90% 이상의 효율로 제조하는 방법을 제시했다. 식물성 기름을 원료로 해서 만든 연료인 바이오디젤은 경유와 달리 약 10%의 산소를 함유하고 있어 연소과정에서 완전 연소가 일어나 경유보다 대기 오염 물질이 40~60% 이상 적게 배출되는 신재생에너지원이다. 하지만 기존의 산 촉매와 염기 촉매를 사용하는 경우 효율이 떨어지고 제조 후 촉매를 제거하기가 쉽지 않을 뿐만 아니라 재생 사용도 불가능했다. 또 모든 생산 설비를 내부식성 재료를 사용해야 해서 경제성이 낮았다. 때문에 생산 효율이 높고 재활용이 가능한 고체 촉매의 개발로 석유로부터 얻은 디젤과 경쟁할 수 있는 공정의 개발이 절실해 왔으나, 복잡하게 설계된 고체 촉매를 사용하는 경우 제조과정이 까다롭고, 고체 촉매에 결합시킨 작용기*가 반응과정에서 없어져 여러 차례 재활용하는 것이 어려웠다."
680,[정보컴퓨터공학부] 송길태 교수팀 AI 기반 암 분석 정밀화 기술 개발 성공,"정보컴퓨터공학부 송길태 교수 연구팀과 미국 스탠포드대학교 의과대학 국제 공동연구팀은 암 후성유전체(유전자의 발현을 조절하는 기능에 관여된 물질들의 집합) 데이터 분석의 핵심 과정 중 하나인 ChIP-seq 피크 검출 알고리즘을 기존 인간 연구자의 시각 검사를 모방하는 합성곱 신경망(CNN, Convolutional Neural Network) 딥러닝 모델 개발에 성공했다. 암 검사에서 사람이 하던 분석 작업을 인간을 학습한 인공지능(AI)이 수행해 정확하면서도 더욱 빠른 결과를 얻을 수 있는 딥러닝 모델이다. ChIP-seq 후성유전체 데이터를 분석하는 전문 연구자의 수동 검사 수준의 정확도를 달성한 이 신기술은 세계적인 자연과학 전문지 『네이처(Nature)』의 자매학술지인 『사이언티픽 리포트(Scientific Reports)』 온라인판에 5월 13일 소개됐다. 이번 연구는 부산대 정보컴퓨터공학부 석사과정에 재학 중인 오동빈 학생이 제1저자, 연구책임자인 송길태 교수가 교신저자로 수행했다. 국제 공동연구로 이뤄졌으며, 미국 스탠포드대학교 의과대학 마이크 체리(Mike Cherry) 교수 연구진 및 알렉스 얼번(Alex Urban) 교수 연구진, 경희대 의과대학 허준호 교수 및 미국 보스턴 칼리지의 조세 벤토(José Bento) 교수가 공동 저자로 참여했다. 이 연구는 과학기술정보통신부 IITP 인공지능융합연구센터 사업과 한국연구재단 선도연구센터사업 지원을 받았다. 부산대 연구진은 이번 연구에서 인간 연구자의 시각 검사를 모사하는 딥러닝 모델 개발과 설계 및 검증을 수행했다. 암 유전체에서 상대적으로 매우 작은 기능적 영역을 정확히 탐색하기 위해 기존의 딥러닝 학습 방식과는 다른 손실 함수 설계와 배치 정규화(Batch normalization), 잔여 구조(Residual structure) 등의 최신 딥러닝 기법을 사용했다.기존의 후성유전체 분석 도구들로는 암 유전체 내에서의 변이 수준이 높음에 따라 거짓 양성 오류가 많아 정확한 분석이 어려웠다. 또한 인간 연구자가 도구를 사용하지 않고 시각화 도구를 통해 수동으로 분석할 경우, 약 30억 개의 많은 게놈 영역에 대해 모두 검사할 수 없었다. 연구책임을 맡은 송길태 교수는 “전문 연구자의 생명정보 데이터 분석 과정을 모사하는 고도의 딥러닝 연구 결과를 통해 유전체 데이터를 이용한 암 기전 연구와 암 환자의 정밀의료시대 실현에 기여할 것으로 기대하고 있다”며 “저의 연구실이 앞으로 인공지능을 기반으로 생명의료 분야를 선도하는 세계적인 연구실로 도약하고, 아울러 올해 9월 출범하는 부산대 AI대학원이 세계적인 인공지능대학원으로 발돋움하기 위해 더욱 노력하겠다”고 밝혔다. 송길태 교수는 부산대 인공지능융합연구센터(AI대학원) 센터장을 맡고 있다."
681,"부산대, 「네이처 인덱스」 거점국립대 1위·종합대학 8위 세계 연구경쟁력 지표 500위 내 한국 13개 대학 포함…부산대 12위","부산대는 세계적으로 저명한 자연과학 학술지인 『네이처(Nature)』가 발표하는 대학 및 연구기관의 연구 경쟁력 지표인 「네이처 인덱스 2019년 학술기관 순위」에서 국내 교육기관 중 거점 국립대학 1위, 종합대학 8위, 전체 12위에 올랐다. 「네이처 인덱스」는 지난 2016년부터 세계적으로 우수한 학술지를 선정해 여기에 발표된 논문 저자의 소속기관, 공동저자의 기여도, 소속국가 등을 분석하고 점수를 매겨 세계 대학 500위까지 순위를 발표하고 있다. 한 해 동안 국제 유력 학술지 82개에 등재된 논문의 연구자와 공저자의 기여도 등을 종합적으로 산출해 평가하며, 평판도 등 다른 요소가 포함되지 않아 각 기관의 연구경쟁력을 측정할 수 있는 지표로 알려져 있다. 최근 발표된 「2019년 네이처 인덱스」 평가는 지난 한 해 동안 발간된 학술지를 대상으로 산출된 자료로, 부산대는 국내 거점 국립대학 1위, 종합대학 8위, 전체 대학 12위의 순위를 기록했다. 평가 결과는 ‘2020 네이처 인덱스 연간 테이블(Annual Tables)’에 실렸다. 「네이처」가 올해 평가 발표한 전 세계 대학 중 연구 경쟁력 500위 안에는 우리나라 대학의 경우 세계 58위를 차지한 서울대를 비롯, KAIST, 연세대, 성균관대, UNIST, 포스텍, 고려대, 한양대, GIST, 이화여대, 경희대, 부산대, 중앙대 등 순으로 총 13개 대학이 포함됐다. 세계 순위에서는 하버드대학이 1위를 차지했고, 스탠퍼드대학과 MIT, 중국과학기술대학, 옥스퍼드대학이 뒤를 이었다. 부산대는 특히 올해 연구 분야별 평가에서 ‘지구·환경’ 분야 연구 경쟁력은 국내 대학 전체의 2위로 평가됐고, 이 밖에도 물리학 분야 13위, 자연과학 분야 14위, 생명과학 분야 16위, 화학 분야 18위를 각각 차지했다."
682,"부산대-통일교육원, 통일교육 협약 체결 세대와 지역, 시공간을 넘어 평화와 통일의 미래 공동 모색","부산대는 통일부 통일교육원과 함께 통일교육 활성화와 통일인재 양성을 위한 「통일교육 협력대학 업무협약」을 5월 25일 오전 교내 본관 5층 회의실에서 체결했다. 부산대는 이번 업무협약을 통해 통일교육 및 통일인재 육성 관련 공동 학술회의, 전문 강사진 공동 활용, 통일 관련 콘텐츠 공유, 청년 통일리더 아카데미 및 통일 관련 행사 활성화 등에 통일교육원과 상호협력하기로 했다. 특히 부산대 통일한국연구원(원장 김기섭·사학과 교수)은 통일부 ‘통일교육 협력대학’으로 선정돼 통일교육 활성화와 관련된 사업을 추진함으로써 지역과 국가를 대표하는 통일 연구·교육을 선도하고 지역의 핵심 인재가 통일을 위한 리더로 성장할 수 있도록 이끌어 나갈 계획이다. 부산대 통일한국연구원은 한반도 평화통일 기반 마련을 위한 종합연구기관으로 2019년 3월 출범했다.차정인 부산대 총장은 “이번 협력을 통해 문재인 정부의 ‘평화공존’ 및 ‘공동번영’을 위한 포괄적이고 지속가능한 한반도 정책을 견인하고 통일교육 활성화에 이바지할 것으로 기대한다”며 “민족적·당위적 통일관의 기성 세대와 달리 통일에 대한 실리적인 입장의 젊은 세대와 소통하고, 창의적 통일교육을 지원하여 미래 인재들이 한반도 평화통일의 리더로 성장할 수 있도록 지원할 계획”이라고 밝혔다. "
683,"부산대, 4차 산업혁명 혁신선도대학 선정 AI 및 초연결 IoT 산업 분야 인재 양성","부산대는 교육부가 지원하는 2020년 ‘4차 산업혁명 혁신선도대학’에 5월 22일 신규 선정됐다. 부산대는 ‘AI 및 초연결 IoT 산업’에서 AI 기반 초연결 IoT 시대를 선도하는 창의/융합형 인재 양성을 위해 ICT(전자·전기·컴퓨터) 및 스마트제조(재료·항공우주 등) 분야 협업을 통한 학생 중심의 융합교육 플랫폼을 구축하게 된다. ‘혁신선도대학 지원사업’은 4차 산업혁명 신산업 분야 인재 양성을 위해 다수의 학과가 참여해 융합 교육과정을 구성·운영하고 혁신적인 교육 방법과 환경을 도입할 수 있도록 지원하는 사업이다. 교육부는 대학이 제시한 교육과정 혁신 계획의 구체성과 지속 가능성을 중점적으로 평가했으며, 특히 대학의 특성과 여건 및 교육과정·신산업 분야 간 연계성 등을 면밀히 검토해 최종 20개교를 선정했다고 밝혔다. 부산대 등 선정 대학은 앞으로 2년간(2020~2021년) 연 10억 원을 지원받으며, 교육과정과 교육의 방법 및 환경 혁신을 통해 유망 신산업 분야(스마트 공장, 스마트 모빌리티 등)의 미래인재를 양성할 계획이다.한편, 혁신선도대학 지원사업은 ‘사회맞춤형 산학협력 선도대학 육성사업(LINC+ 사업)’ 참여 대학을 대상으로 2018년부터 추진됐으며, 올해에는 LINC+ 미참여 대학까지 지원 범위를 확대했다. (2020.5.22."
684,"[전자공학과] 신원재 교수, 한국인 첫 수상 국제전기전자공학회 「프레드 엘러식 상」","전자공학과 신원재(사진) 교수가 5월 20일 전기·전자공학 분야의 세계 최대 학술단체인 국제전기전자공학회(IEEE, Institute of Electrical and Electronics Engineers)에서 수여하는 통신분야 최고논문상인 「2020년 IEEE 프레드 엘러식 상(IEEE Fred W. Ellersick Prize)」 수상자로 선정됐다. 한국인 최초 수상이다. 「프레드 엘러식 상(Fred W. Ellersick Prize)」은 JCR(Journal Citation Reports) 상위 1~2%의 저널로 통신분야에서 세계 최고수준을 자랑하는 『IEEE Communications Magazine』을 비롯한 5개의 통신 및 네트워크 분야의 모든 매거진에 지난 3년간 출판된 전체 논문을 대상으로, 국제전기전자공학회 커뮤니티인 ‘IEEE 커뮤니케이션즈 소사이어티(IEEE Communications Society)’가 연구의 독창성, 인용 횟수, 파급력 및 석학들의 평가 등을 종합해 1년에 단 한 편의 논문을 선정·시상하는 최고 권위의 논문상이다. ※ 수상자 소개 웹페이지https://www.comsoc.org/about/awards/paper-awards/ieee-communications-society-fred-w-ellersick-prize  신 교수는 1994년 이 상이 제정된 후 한국인으로는 처음으로 수상의 영광을 안으며 통신 및 네트워크 분야에서 한국 연구자들의 위상을 크게 높이는 계기를 마련했다. 신원재 교수는 미국 프린스턴 대학교 빈센트 푸어(H. Vincent Poor) 교수, 미국 퍼듀 대학교 데이비드 러브(David J. Love) 교수, 서울대학교 이정우 교수 연구팀과 함께 공동연구를 수행해 발표한 ‘다중-셀 비직교 다중접속기술(NOMA, Non-orthogonal Multiple Access)’ 관련 논문으로 선정됐다. 신 교수는 제1저자로 5세대(5G) 및 6세대(6G) 이동통신 시스템의 핵심 기술인 비직교 다중사용자 접속기술이 실제 다중-셀 환경에서도 시스템 연결성을 높이고 주파수 효율을 개선함을 이론적으로 규명했다. 이 논문은 2017년 처음 발표된 이래 전세계 저명 학술지 및 학술대회 논문으로부터 총 200여 회의 피인용 횟수를 기록하며 활발한 후속 연구가 진행되고 있다. 올해 시상식은 코로나19 관련으로 6월 8일 온라인을 통해 진행되는 IEEE 커뮤니케이션즈 소사이어티의 ‘IEEE International Conference on Communications(ICC) 2020’ 학회에서 열릴 예정이다. 한편, 신 교수는 2018년 부산대에 부임해 통신이론과 통계학적 신호처리 이론을 바탕으로 차세대 이동통신 및 머신러닝 분야에서 탁월한 연구 업적을 대내외에서 인정받고 있다.(2020.5.22."
685,"부산대, 국내 100대 기업 CEO 전국 5위 6명(4.7%) 배출…지난해 이어 ‘TOP 5’","국내 100대 기업 CEO(최고경영자) 순위에서 부산대가 전국 5위를 차지했다. 경영전문지 월간 현대경영이 5월 20일 발표한 ‘100대 기업 CEO 프로필’에 따르면, 국내 100대 기업 CEO 127명을 조사한 결과 부산대 출신이 6명(4.7%)으로 지난해에 이어 5위를 기록했다. 1위는 서울대로, 고려대·연세대·한양대·부산대·성균관대·경북대·인하대 순이었다. 평균 연령은 59.3세, 당해기업(그룹) 재직기간은 26.5년, 대표이사 승진 소요기간은 20.74년으로, 지난해 연령 59.42세, 재직 27.37년, 승진소요 21.71년보다 젊어지고 승진도 빨라졌다. 계열별로는 상경계(사회과학 포함) 51.6%, 이공계 41.1%의 분포를 보였다. 출신지역은 서울이 가장 많았고, 경남·경북·부산 순이었다. 월간 현대경영은 1994년부터 ‘100대 기업 CEO’ 프로필을 조사해 매년 발표하고 있다. (2020.5.14."
686,"부산대 74주년 개교기념식 개최 「교육자상」 배만호·정창모·이재원 교수…「자랑스러운 부산대인」 김진수 부산일보 사장, 박인영 부산시의장 선정","부산대 개교 74주년 기념식이 5월 14일 오전 대학본관 3층 대회의실에서 개최됐다. 개교기념식은 지난 5월 12일 제21대 총장으로 새로 취임한 차정인 총장의 기념사와 자랑스러운 부산대인, 교육자상 및 젊은 교육자상, 신진연구자상 등의 시상, 장기근속 교직원 표창 수여 등 순으로 진행됐다. 차정인 총장은 이날 기념사에서 “부산대학교는 부단한 혁신으로 국가균형발전 시대와 4차 산업혁명 시대를 선도하며, 대한민국을 대표하는 최고의 명문 국립대학으로 거듭나기 위한 대장정을 오늘부터 다시 시작할 것”이라며 “시대를 열어가는 담대한 지성으로 ‘부산대다운 부산대’를 만들어 글로벌 명문 PNU의 옛 명성을 함께 만들어 가겠다”고 밝혔다. 차 총장은 또 “부산대는 부산·울산·창원·양산·김해를 아우르는 동남대도시권의 중심대학으로서 대한민국정부와 부산시, 경남도가 수립하는 지역발전정책의 중심에 위치하고 있어야 한다”며 “국가의 제2권역인 부·울·경 동남권의 눈부신 발전으로 나라 전체의 균형발전을 촉진하도록 정부정책을 이끌어내고, 정부로 하여금 강력한 거점국립대 집중육성 정책을 시행하도록 해서 대학발전의 활로를 찾겠다”고 강조했다. 이날 부산대가 수여한 올해 「제17회 자랑스러운 부산대인상」에는 김진수(영어영문학과 81학번) 부산일보 사장과 박인영(정치외교학과 96학번) 부산광역시의회 의장이 선정됐다. 수상자는 24만 부산대 졸업생 중 지역발전과 국가균형발전에 기여하고 모교의 명예를 높인 동문으로 선정됐다. 김진수 부산일보 사장은 1989년 부산일보에 입사해 사회부장·경제부장·편집국장을 거쳐 이사와 상무이사를 지냈다. 지난해 2019년부터 부산일보 대표이사 사장을 맡아 조직의 성장·발전을 위한 혁신을 도모해 왔고, 한국지방신문협회를 통해 지역언론 육성책을 논의하는 등 지역언론의 어려움을 헤쳐 나가기 위한 공동 대응에 나섰다. 부산광역시의회 최연소 의장으로 선출된 박인영 의장은 1995년 민선 지방의회 출범 이래 첫 여성 의장이기도 하다. 2006년부터 금정구의회 의원을 세 차례 연임했고 2018년 6.13지방선거에서 금정구 지역구에 출마해 당선됐다. 시의회 의장으로서 평소 간담회 등을 통해 각계각층의 다양한 의견을 청취하고 쌍방향 소통의 의정활동을 펼쳐왔다. 이어 「2020 부산대학교 교육자상」에는 10년 이상 재직 교원 중 뛰어난 교육활동을 해 온 우수 교원으로 영어영문학과 배만호 교수와 치의학과 정창모 교수, 약학과 이재원 교수가 선정됐다. 10년 미만 신진 우수 교원에게 주는 「젊은 교육자상」은 2명, 임용 3년6개월 이내의 우수 연구 교원에게 주는 「부산대 신진연구자상」은 10명이 선정돼 각각 시상식이 열렸다. 「2020 부산대학교 교육자상」에 선정된 배만호 교수는 존경받는 영문학자로서 학문발전과 교육활동에 기여한 공로를 인정받았다. 2010년 새한영어영문학회장, 2015년 한국영어영문학회장을 지냈고, 수많은 석·박사 제자를 배출했으며 영어영문학과 총동문회장직을 수행해 후배들에게 장학금을 지급하는 등 물심양면으로 후학양성에 매진해 왔다. 인문대학장·학생처장 등을 맡아 교육의 질을 향상시키고, 남다른 열정과 명쾌한 강의로 학생들에게 존경받고 후배 교수들에게 귀감이 되어 왔다. 1991년부터 올해까지 29년간 부산대에서 교육과 연구에 헌신해 온 정창모 교수는 총의치학 및 실습을 통해 학생들이 진정한 치과의사로서의 핵심 능력을 기를 수 있도록 이끌고 있다. 새로운 디지털 혁신 교육 및 연구를 국내뿐 아니라 세계적으로 선도하기 위해 디지털 장비를 구축하고 교육 프로그램을 개발하는 등 우수한 리더십과 사명감 있는 교육자의 모습을 높이 평가받았다. 약학과 이재원 교수는 학부생들이 기초약학 지식을 확립하는 데 주요한 교과목을 맡아 꾸준하고 성실하게 강의에 임해 왔다. 학생들의 의사를 반영한 강의개선과 강의자료를 통한 소통, 영어강의, 약사국가고시 대비를 위한 저서 집필 등 전문인력 양성에 주력했다. 지도한 대학원생 모두가 SCI 저널에 제1저자로 논문을 발표했고, 취업 및 진학에서도 우수한 성과를 거두고 있다. 한편, 10년 미만의 신진 우수 교원에게 주는 「젊은 교육자상」은 법학과 방동희 교수와 한의학과 황의형 교수가 받게 됐으며, 우수 연구 결과물을 낸 3년6개월 이내의 교원에게 주는 「부산대 신진연구자상」에는 인문사회계열 김민성(지리교육과), 신상필(점필재연구소), 서지민(무역학부), 김재선(법학과) 교수, 자연과학계열 윤인수(제약학과) 교수, 공학계열 이성식(전자공학과), 배효관(사회환경시스템공학과), 진상은(산업공학과) 교수, 의학계열 김윤학(의학과), 주지영(치의학과) 등 10명이 선정됐다."
687,[로스쿨] 변호사 합격 81.3% '국립대 1위' 전체 합격자 115명…전국 4위 기록,"법학전문대학원(로스쿨, 원장 손태우)은 올해 ‘제9회 변호사시험’을 치른 부산대 로스쿨 9기 졸업생의 합격률이 81.32%를 기록해 전국 국립대 중 1위를 차지했다. 법무부는 올해 1월 치러진 제9회 변호사시험 합격자 명단을 지난달 4월 27일 발표한 데 이어, 이달 8일에는 각 대학별 로스쿨 25곳의 합격자 분석자료를 공개했다. 부산대는 올해 변호사시험에서 전체(1~9기) 115명의 합격자를 배출해 전국 4위를 기록했다. 특히, 부산대는 로스쿨 9기(2017년 입학~2020년 2월 졸업) 학생 중 제9회 변호사시험에 처음 응시한 91명 가운데 74명이 합격해 81.32%의 높은 합격률을 기록했다. 이는 지난해보다 16% 상승한 좋은 성적이다. 전국 25개 로스쿨 중 국립대 1위, 전체 대학 중 8위에 해당한다. 부산대는 지난해 변호사시험 8기 합격률에서도 국립대 1위였다. 최근 3년간 부산대는 기수별 합격률에서 2018년 7기 57.41%, 2019년 8기 65.26%, 2020년 9기 81.32%로 비약적인 성장을 거듭해 전국 순위를 2배 이상 끌어 올렸다.(2018년 20위→2019년 12위→2020년 8위) 기존 졸업생 응시자를 합한 전체 합격자 수 또한 꾸준히 상승해 올해도 지난해에 이어 전국 4위를 기록했다. 합격자 수가 115명으로 116명인 연세대 로스쿨에 이어 네 번째로 많았다. 손태우 법학전문대학원장은 “부산대 로스쿨에 입학해 3년간 이탈 없이 꾸준히 공부한다면 10명 중 8명은 변호사가 될 수 있다는 것”이라며 “한국을 대표하는 명문 로스쿨의 비전을 가지고 우수한 전문법조인 양성에 노력해 온 결과”라고 말했다. 한편, 부산대는 지난해 2019년 검사임용시험에서도 9명을 합격시켜 전국 대학 로스쿨 중 1위를 차지했고, 대법원의 로클럭(재판연구원) 3명 합격, 신규법관 임용 전국 로스쿨 2위 등 전국 최고의 명문 로스쿨로서의 위상을 높이고 있다. (2020.5.14."
688,[부산대치과병원] 조봉혜 교수 제4대 병원장 취임…3년 임기 시작,"부산대치과병원 제4대 병원장에 조봉혜(영상치의학과) 교수가 5월 12일 교육부로부터 최종 임명돼 3년간의 임기를 시작했다. 조봉혜 병원장은 부산대 치과대학에서 학사·석사·박사 학위를 취득했으며, 부산대 치의학전문대학원에 부임해 원장을 맡아 후학 양성과 치의학 발전에 공헌해 왔다. 조봉혜 병원장은 “현재 추진 중인 경남장애인구강진료센터 건립에 힘쓰며, 모든 국민들이 양질의 의료서비스를 제공 받을 수 있도록 국민들의 요구에 부합하는 의료공간을 만들어 나가겠다”며 “더불어 도전과 기회가 양존하는 변화의 시대에, 새로운 혁신을 통해 치과병원의 지속적인 발전에 힘쓰겠다”고 밝혔다."
