,국가,대학교명,번역,분류,번역_전처리,5분류,요약
79,한국,Kyungpook,전 세계의 연간 염료 생산량은 약 100만 톤으로 막대한 양의 유색 폐수를 발생시킵니다. 김웅 경북대 환경공학부 교수는 사우디 킹사우드대 등 국제공동연구를 통해 1시간 이내에 착색된 폐수를 98% 이상 분해할 수 있는 광촉매를 개발했다. 책임 있는 소비와 생산 지구 환경을 위협하는 폐수를 처리할 수 있는 촉매 기술의 개발은 매우 고무적입니다. 촉매는 유기염료 뿐만 아니라 폐수 내 유기물에도 적용될 것으로 기대된다. - 경북대학교 환경공학과 교수 책임소비 및 생산 이 광촉매는 이황화몰리브덴이 도핑된 철-유기 하이브리드 복합재료입니다. 이중 광촉매 기술이라는 지속 가능한 기술을 구동하여 자외선과 가시광선 조건 모두에서 기능할 수 있다는 점에서 특별합니다. 연구 결과는 Journal of Hazardous Materials에 게재되었습니다.,12,전 세계의 연간 염료 생산량은 약 100만톤으로 막대한 양의 유색 폐수를 발생 시킵니다. 김웅 경북대 환경공학부 교수는 사우디 킹 사우드대 등 국제공동연구를 통해 1시간 이내에 착색된 폐수를 98 이상 분해할 수 있는 광촉매를 개발했다. 책임 있는 소비와 생산지구 환경을 위협하는 폐수를 처리할 수 있는 촉매기술의 개발은 매우 고무적입니다. 촉매는 유기염료뿐만 아니라 폐수 내 유기물에도 적용될 것으로 기대된다. 경북대학교 환경공학과 교수 책임 소비 및 생산이 광촉매는  이황화 몰리브덴이 도핑된 철유기하이브리드 복합재료입니다.이 중 광촉매 기술이라는 지속가능한 기술을 구동하여 자외선과 가시광선 조건 모두에서 기능할 수 있다는 점에서 특별합니다. 연구 결과는 Jou rnalofHaz ardousMaterials에 게재되었습니다.,2, 중 광촉매 기술이라는 지속가능한 기술을 구동하여 자외선과 가시광선 조건 모두에서 기능할 수 있다는 점에서 특별합니다. 연구 결과는 Jou rnalofHaz ardousMaterials에 게재되었습니다.
67,한국,Kyungpook,전 세계의 연간 염료 생산량은 약 100만 톤으로 막대한 양의 유색 폐수를 발생시킵니다. 김웅 경북대 환경공학부 교수는 사우디 킹사우드대 등 국제공동연구를 통해 1시간 이내에 착색된 폐수를 98% 이상 분해할 수 있는 광촉매를 개발했다. 책임 있는 소비와 생산 지구 환경을 위협하는 폐수를 처리할 수 있는 촉매 기술의 개발은 매우 고무적입니다. 촉매는 유기염료 뿐만 아니라 폐수 내 유기물에도 적용될 것으로 기대된다. - 경북대학교 환경공학과 교수 책임소비 및 생산 이 광촉매는 이황화몰리브덴이 도핑된 철-유기 하이브리드 복합재료입니다. 이중 광촉매 기술이라는 지속 가능한 기술을 구동하여 자외선과 가시광선 조건 모두에서 기능할 수 있다는 점에서 특별합니다. 연구 결과는 Journal of Hazardous Materials에 게재되었습니다.,12,전 세계의 연간 염료 생산량은 약 100만톤으로 막대한 양의 유색 폐수를 발생 시킵니다. 김웅 경북대 환경공학부 교수는 사우디 킹 사우드대 등 국제공동연구를 통해 1시간 이내에 착색된 폐수를 98 이상 분해할 수 있는 광촉매를 개발했다. 책임 있는 소비와 생산지구 환경을 위협하는 폐수를 처리할 수 있는 촉매기술의 개발은 매우 고무적입니다. 촉매는 유기염료뿐만 아니라 폐수 내 유기물에도 적용될 것으로 기대된다. 경북대학교 환경공학과 교수 책임 소비 및 생산이 광촉매는  이황화 몰리브덴이 도핑된 철유기하이브리드 복합재료입니다.이 중 광촉매 기술이라는 지속가능한 기술을 구동하여 자외선과 가시광선 조건 모두에서 기능할 수 있다는 점에서 특별합니다. 연구 결과는 Jou rnalofHaz ardousMaterials에 게재되었습니다.,2, 중 광촉매 기술이라는 지속가능한 기술을 구동하여 자외선과 가시광선 조건 모두에서 기능할 수 있다는 점에서 특별합니다. 연구 결과는 Jou rnalofHaz ardousMaterials에 게재되었습니다.
43,한국,Kangwon,"산, 강, 섬에 서식하는 동식물의 생태계 조사 및 모니터링",14,"산, 강, 섬에서식하는 동식물의 생태계 조사 및 모니터링",2,"산, 강, 섬에서식하는 동식물의 생태계 조사 및 모니터링"
16,한국,Kangwon,"절수식 소변기 설치로 지속적, 의식적 물 절약 실천",6,"절수식소변기 설치로 지속적, 의식적 물 절약 실천",2,"절수식소변기 설치로 지속적, 의식적 물 절약 실천"
53,한국,Kangwon,동물자원공동연구소 운영. 전염병 질병 및 대책 마련 연구 수행,15,동물자원 공동연구소 운영.전염병질병 및 대책 마련 연구수행,2, 및 대책 마련 연구수행
32,한국,Kangwon,재난안전 문제해결 기술개발 지원 사업＇ 주관 연구기관 선정. 도시산불방재 기술개발에 관한 연구과제 수행,13,재난안전 문제 해결기술 개발 지원사업 주관 연구기관 선정. 도 시 산불방재기술개발에 관한 연구과제 수행,2,재난안전 문제 해결기술 개발 지원사업 주관 연구기관 선정. 도 시 산불방재기술개발에 관한 연구과제 수행
77,한국,Kyungpook,연구팀이 나프록센을 분해할 수 있는 첨단 수처리 시스템을 개발했다. 기존의 고급 산화 공정은 높은 처리 비용과 에너지가 필요하며 나프록센과 같은 잔류 약물의 불완전한 방출로 인해 종종 낮은 효율로 토양 및 수계에 남아 있습니다. 박창민 경북대 환경공학과 교수와 윤여민 사우스캐롤라이나대 교수는 1시간 안에 나프록센을 99.9% 분해할 수 있는 기술을 개발했다.,6,연구팀이나 프록센을 분해할 수 있는 첨단 수처리시스템을 개발했다. 기존의 고급 산화공정은 높은 처리비용과 에너지가 필요하며 나프록센과 같은 잔류약물의 불완전한 방출로 인해 종종 낮은 효율로 토양 및 수계에 남아있습니다. 박창민 경북대 환경공학과 교수와 윤여민 사우스캐롤라이나대 교수는 1시간 안에 나프록센을 99.9분해할 수 있는 기술을 개발했다.,2, 수 있는 기술을 개발했다.
65,한국,Kyungpook,연구팀이 나프록센을 분해할 수 있는 첨단 수처리 시스템을 개발했다. 기존의 고급 산화 공정은 높은 처리 비용과 에너지가 필요하며 나프록센과 같은 잔류 약물의 불완전한 방출로 인해 종종 낮은 효율로 토양 및 수계에 남아 있습니다. 박창민 경북대 환경공학과 교수와 윤여민 사우스캐롤라이나대 교수는 1시간 안에 나프록센을 99.9% 분해할 수 있는 기술을 개발했다.,6,연구팀이나 프록센을 분해할 수 있는 첨단 수처리시스템을 개발했다. 기존의 고급 산화공정은 높은 처리비용과 에너지가 필요하며 나프록센과 같은 잔류약물의 불완전한 방출로 인해 종종 낮은 효율로 토양 및 수계에 남아있습니다. 박창민 경북대 환경공학과 교수와 윤여민 사우스캐롤라이나대 교수는 1시간 안에 나프록센을 99.9분해할 수 있는 기술을 개발했다.,2, 수 있는 기술을 개발했다.
7,한국,Seoul,"신재생 에너지 사용 확대 계획
∙관악캠퍼스 약 35개 건물에 태양광, 태양열, 지열 등의 신재생 에너지 설비를 보유하고 있습니다. 2020년부터 법률에 의거하여 신축되는 건물 에너지 수요의 30%까지 신재생 에너지를 설치할 예정이며, 향후 태양광 중심의 신재생 에너지 보급을 확대할 계획입니다.",13,"신재생에너지 사용 확대 계획 관악캠퍼스 약 35개 건물에 태양광, 태양열, 지열 등의 신재생에너지 설비를 보유하고 있습니다.2020년부터 법률에 의거하여 신축되는 건물 에너지 수요의 30까지 신재생에너지를 설치할 예정이며, 향후 태양광 중심의 신재생에너지 보급을 확대할 계획입니다.",2," 법률에 의거하여 신축되는 건물 에너지 수요의 30까지 신재생에너지를 설치할 예정이며, 향후 태양광 중심의 신재생에너지 보급을 확대할 계획입니다."
12,한국,Seoul,"지역사회 기후변화/SDGs 교육 제공
∙ 관악시민환경대학은 서울대학교와 관악구의 협력으로 지
역주민들에게 양질의 환경교육 서비스를 제공하며, 환
경대학원 교수들과 환경전문가들이 환경문제의 원인과
대응방안을 강의합니다. 환경 전반의 이슈를 서울대학
교 환경대학원 교수들이 지역 주민에게 총 12차례 강
연하는 프로그램입니다.",13,"지역사회 기후변화SDGs 교육 제공 관악시민환경대학은 서울대학교와 관악구의 협력으로 지역주민들에게 양질의 환경교육 서비스를 제공하며, 환경대학원 교수들과 환경전문가들이 환경문제의 원인과 대응방안을 강의합니다. 환경 전반의 이슈를 서울대학교 환경대학원 교수들이 지역주민에게 총 12차례 강연하는 프로그램입니다.",2,"지역사회 기후변화SDGs 교육 제공 관악시민환경대학은 서울대학교와 관악구의 협력으로 지역주민들에게 양질의 환경교육 서비스를 제공하며, 환경대학원 교수들과 환경전문가들이 환경문제의 원인과 대응방안을 강의합니다. 환경 전반의 이슈를 서울대학교 환경대학원 교수들이 지역주민에게 총 12차례 강연하는 프로그램입니다."
5,한국,Seoul,"서울대학교 1인당 폐기물 발생량 
∙재활용이 가능한 일반폐기물을 대상으로 1인당 폐기물 발생량을 산정한 결과 2019년 기준으로 1인당 약 93 kg의 폐기물을 발생시키고 있으며 재활용량을 고려한 순 배출량은 13 kg인 것으로 나타났습니다. 1인당 연간 폐기물 발생량은 95 Kg 내외를 기록하고 있지만 재활용률의 꾸준한 증가에 의하여 순 배출량은 꾸준히 감소하고 있는 추세입니다.",12,서울대학교 1인당 폐기물 발생량 재활용이 가능한 일반폐기물을 대상으로 1인당 폐기물 발생량을 산정한 결과 2019년 기준으로 1인당 약 93kg의 폐기물을 발생시키고 있으며 재활용량을 고려한 순배출량은 13kg인 것으로 나타났습니다.1인당 연간 폐기물 발생량은 95Kg 내외를 기록하고 있지만 재활용률의 꾸준한 증가에 의하여 순배출량은 꾸준히 감소하고 있는 추세입니다.,2, 연간 폐기물 발생량은 95Kg 내외를 기록하고 있지만 재활용률의 꾸준한 증가에 의하여 순배출량은 꾸준히 감소하고 있는 추세입니다.
3,한국,Seoul,"폐기물 발생량
∙ 폐기물 총량은 일반폐기물, 지정폐기물, 건설폐기물을
모두 포함하여 산정되었으며 총량 기준으로 2017년에
감소했다가 2018년부터 등락을 보이고 있으며 건설 폐
기물이 차지하는 비율이 약 45%로 상당합니다. 
∙ 건설폐기물을 제외한 일반폐기물과 지정폐기물의 발생
량을 분석해보면 2017년과 2018년에는 전년대비 각각
2.1%, 1.7%로 증가하였으나 2019년에 전년대비 약
7.4% 감소했습니다. 또한 일반폐기물이 지정 폐기물보
다 더 큰 감소량을 보였습니다.",12,"폐기물 발생량 폐기물 총량은 일반 폐기물, 지정폐기물, 건설폐기물을 모두 포함하여 산정되었으며 총량기준으로 2017년에 감소했다가 2018년부터 등락을 보이고 있으며 건설폐기물이 차지하는 비율이 약 45로 상당합니다.건설폐기물을 제외한 일반폐기물과 지정폐기물의 발생량을 분석해보면 2017년과 2018년에는 전년 대비 각각 2.1, 1.7로 증가하였으나 2019년에 전년 대비 약 7.4 감소했습니다. 또한 일반폐기물이 지정폐기물보다 더 큰 감소량을 보였습니다.",2, 증가하였으나 2019년에 전년 대비 약 7
11,한국,Seoul,"SDGs를 위한 그린리더십 프로그램Green Leadership Program for SDGs
∙그린리더십 프로그램은 2011년부터 서울대학교와 환경부가 공동으로 인증하는 통합 과정으로, 기후변화와 지속가능성 위기에 대처하는 실천적 그린리더를 양성하기 위한 교육 과정입니다. 그린리더십 교과과정은 11개의 그린리더십 핵심 교과목과 67개의 학점 인정과목으로 이루어지며, 인턴십은 필수과목으로, 협력기관에서 90시간의 현장실습으로 진행됩니다.",13,"SDGs를 위한 그린리더십 프로그램 GreenLeaders hipP rogramforSDGs 그린리더십 프로그램은 2011년부터 서울대학교와 환경부가 공동으로 인증하는 통합 과정으로, 기후변화와 지속가능성 위기에 대처하는 실천적 그린리더를 양성하기 위한 교육과정입니다. 그린리더십 교과과정은 11개의 그린리더십 핵심 교과목과 67개의 학점인정과목으로 이루어지며, 인턴십은 필수과목으로, 협력기관에서 90시간의 현장실습으로 진 행됩니다.",2,"SDGs를 위한 그린리더십 프로그램 GreenLeaders hipP rogramforSDGs 그린리더십 프로그램은 2011년부터 서울대학교와 환경부가 공동으로 인증하는 통합 과정으로, 기후변화와 지속가능성 위기에 대처하는 실천적 그린리더를 양성하기 위한 교육과정입니다. 그린리더십 교과과정은 11개의 그린리더십 핵심 교과목과 67개의 학점인정과목으로 이루어지며, 인턴십은 필수과목으로, 협력기관에서 90시간의 현장실습으로 진 행됩니다."
74,한국,Kyungpook,"응용생명과학부 신재호 교수 연구팀은 토양 미생물군집 분석과 머신러닝을 활용해 인삼 작물의 품질을 결정하는 방법을 개발했다. 국내 토양에서 자란 인삼은 중국 등 해외산 인삼보다 주성분과 효능이 우수한 것으로 확인됐다. 따라서 재배토양은 인삼의 품질에 큰 역할을 한다. 인삼은 토양의 질 의존도가 높고 훼손되기 쉬운 작물이다. 그러나 다양한 토양 분석 방법에도 불구하고 특정 토양에 대한 피해 여부를 사전에 판단하는 것은 매우 어려운 것으로 여겨진다. 신재호 교수팀은 인삼을 심기 전에 인삼녹병 발생을 예측할 수 있는 머신러닝 모델을 개발했다. 이 기술을 사용하면 토지나 토양 성분의 과거 재배 기록을 분석하지 않고도 미생물 분석을 통해 90.99%의 피해 확률을 예측할 수 있습니다. 농업 분야에서 인공지능 활용 가능성을 보여준 연구 결과, 국제학술지 Journal of Agricultural and Food Chemistry 표지 논문 게재",15,"응용생명과학부 신재호 교수 연구팀은 토양미생물군집 분석과 머신러닝을 활용해 인삼작물의 품질을 결정하는 방법을 개발했다. 국내 토양에서 자란 인삼은 중국 등 해외산인삼보다 주성분과 효능이 우수한 것으로 확인됐다. 따라서 재배 토양은 인삼의 품질에 큰 역할을 한다. 인삼은 토양의 질의존도가 높고 훼손되기 쉬운 작물이다. 그러나 다양한 토양 분석 방법에도 불구하고 특정 토양에 대한 피해 여부를 사전에 판단하는 것은 매우 어려운 것으로 여겨진다.신재호 교수팀은 인 삼을 심기 전에 인삼녹병 발생을 예측할 수 있는 머신러닝 모델을 개발했다.이 기술을 사용하면 토지나 토양성분의 과거 재배 기록을 분석하지 않고도 미생물 분석을 통해 90.99의 피해 확률을 예측할 수 있습니다. 농업 분야에서 인공지능 활용 가능성을 보여준 연구결과, 국제학술지 Jou rnalofAgriculturalandFoodChemist ry표지 논문 게재",2," 피해 확률을 예측할 수 있습니다. 농업 분야에서 인공지능 활용 가능성을 보여준 연구결과, 국제학술지 Jou rnalofAgriculturalandFoodChemist ry표지 논문 게재"
86,한국,Kyungpook,"응용생명과학부 신재호 교수 연구팀은 토양 미생물군집 분석과 머신러닝을 활용해 인삼 작물의 품질을 결정하는 방법을 개발했다. 국내 토양에서 자란 인삼은 중국 등 해외산 인삼보다 주성분과 효능이 우수한 것으로 확인됐다. 따라서 재배토양은 인삼의 품질에 큰 역할을 한다. 인삼은 토양의 질 의존도가 높고 훼손되기 쉬운 작물이다. 그러나 다양한 토양 분석 방법에도 불구하고 특정 토양에 대한 피해 여부를 사전에 판단하는 것은 매우 어려운 것으로 여겨진다. 신재호 교수팀은 인삼을 심기 전에 인삼녹병 발생을 예측할 수 있는 머신러닝 모델을 개발했다. 이 기술을 사용하면 토지나 토양 성분의 과거 재배 기록을 분석하지 않고도 미생물 분석을 통해 90.99%의 피해 확률을 예측할 수 있습니다. 농업 분야에서 인공지능 활용 가능성을 보여준 연구 결과, 국제학술지 Journal of Agricultural and Food Chemistry 표지 논문 게재",15,"응용생명과학부 신재호 교수 연구팀은 토양미생물군집 분석과 머신러닝을 활용해 인삼작물의 품질을 결정하는 방법을 개발했다. 국내 토양에서 자란 인삼은 중국 등 해외산인삼보다 주성분과 효능이 우수한 것으로 확인됐다. 따라서 재배 토양은 인삼의 품질에 큰 역할을 한다. 인삼은 토양의 질의존도가 높고 훼손되기 쉬운 작물이다. 그러나 다양한 토양 분석 방법에도 불구하고 특정 토양에 대한 피해 여부를 사전에 판단하는 것은 매우 어려운 것으로 여겨진다.신재호 교수팀은 인 삼을 심기 전에 인삼녹병 발생을 예측할 수 있는 머신러닝 모델을 개발했다.이 기술을 사용하면 토지나 토양성분의 과거 재배 기록을 분석하지 않고도 미생물 분석을 통해 90.99의 피해 확률을 예측할 수 있습니다. 농업 분야에서 인공지능 활용 가능성을 보여준 연구결과, 국제학술지 Jou rnalofAgriculturalandFoodChemist ry표지 논문 게재",2," 피해 확률을 예측할 수 있습니다. 농업 분야에서 인공지능 활용 가능성을 보여준 연구결과, 국제학술지 Jou rnalofAgriculturalandFoodChemist ry표지 논문 게재"
